#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  AEO: "http://purl.obolibrary.org/obo/AEO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FMA: "http://purl.obolibrary.org/obo/FMA_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
CL:1000358	microfold cell of epithelium proper of ileum	semapv:crossSpeciesExactMatch	FMA:263138	semapv:UnspecifiedMatching	1:1
CL:1000359	microfold cell of epithelium proper of appendix	semapv:crossSpeciesExactMatch	FMA:263140	semapv:UnspecifiedMatching	1:1
CL:1000360	microfold cell of epithelium proper of large intestine	semapv:crossSpeciesExactMatch	FMA:263142	semapv:UnspecifiedMatching	1:1
CL:1000361	transitional myocyte of interatrial septum	semapv:crossSpeciesExactMatch	FMA:263152	semapv:UnspecifiedMatching	1:1
CL:1000362	transitional myocyte of interventricular septum	semapv:crossSpeciesExactMatch	FMA:263154	semapv:UnspecifiedMatching	1:1
CL:1000363	transitional myocyte of atrial branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:263156	semapv:UnspecifiedMatching	1:1
CL:1000364	transitional myocyte of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:263158	semapv:UnspecifiedMatching	1:1
CL:1000365	transitional myocyte of atrial septal branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:263160	semapv:UnspecifiedMatching	1:1
CL:1000366	transitional myocyte of middle internodal tract	semapv:crossSpeciesExactMatch	FMA:263162	semapv:UnspecifiedMatching	1:1
CL:1000367	transitional myocyte of posterior internodal tract	semapv:crossSpeciesExactMatch	FMA:263164	semapv:UnspecifiedMatching	1:1
CL:1000368	transitional myocyte of anterior division of left branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263166	semapv:UnspecifiedMatching	1:1
CL:1000369	transitional myocyte of septal division of left branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263168	semapv:UnspecifiedMatching	1:1
CL:1000370	transitional myocyte of left branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263170	semapv:UnspecifiedMatching	1:1
CL:1000371	transitional myocyte of right branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263172	semapv:UnspecifiedMatching	1:1
CL:1000372	transitional myocyte of atrial part of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263174	semapv:UnspecifiedMatching	1:1
CL:1000373	transitional myocyte of ventricular part of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263176	semapv:UnspecifiedMatching	1:1
CL:1000374	transitional myocyte of posterior division of left branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263178	semapv:UnspecifiedMatching	1:1
CL:1000375	myocardial endocrine cell of septal division of left branch of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:263180	semapv:UnspecifiedMatching	1:1
CL:1000376	Purkinje myocyte of interventricular septum	semapv:crossSpeciesExactMatch	FMA:263182	semapv:UnspecifiedMatching	1:1
CL:1000377	dense-core granulated cell of epithelium of trachea	semapv:crossSpeciesExactMatch	FMA:263184	semapv:UnspecifiedMatching	1:1
CL:1000378	type 1 vestibular sensory cell of stato-acoustic epithelium	semapv:crossSpeciesExactMatch	FMA:263186	semapv:UnspecifiedMatching	1:1
CL:1000379	type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263188	semapv:UnspecifiedMatching	1:1
CL:1000380	type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263190	semapv:UnspecifiedMatching	1:1
CL:1000381	type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263192	semapv:UnspecifiedMatching	1:1
CL:1000382	type 2 vestibular sensory cell of stato-acoustic epithelium	semapv:crossSpeciesExactMatch	FMA:263194	semapv:UnspecifiedMatching	1:1
CL:1000383	type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263196	semapv:UnspecifiedMatching	1:1
CL:1000384	type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263198	semapv:UnspecifiedMatching	1:1
CL:1000385	type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	semapv:crossSpeciesExactMatch	FMA:263200	semapv:UnspecifiedMatching	1:1
CL:1000391	melanocyte of eyelid	semapv:crossSpeciesExactMatch	FMA:59175	semapv:UnspecifiedMatching	1:1
CL:1000394	myoepithelial cell of intralobular lactiferous duct	semapv:crossSpeciesExactMatch	FMA:62158	semapv:UnspecifiedMatching	1:1
CL:1000397	endothelial cell of venous sinus of red pulp of spleen	semapv:crossSpeciesExactMatch	FMA:62817	semapv:UnspecifiedMatching	1:1
CL:1000398	endothelial cell of hepatic sinusoid	semapv:crossSpeciesExactMatch	FMA:62911	semapv:UnspecifiedMatching	1:1
CL:1000405	epithelial cell of appendix	semapv:crossSpeciesExactMatch	FMA:63602	semapv:UnspecifiedMatching	1:1
CL:1000409	myocyte of sinoatrial node	semapv:crossSpeciesExactMatch	FMA:67102	semapv:UnspecifiedMatching	1:1
CL:1000410	myocyte of atrioventricular node	semapv:crossSpeciesExactMatch	FMA:67106	semapv:UnspecifiedMatching	1:1
CL:1000411	endothelial cell of Peyer's patch	semapv:crossSpeciesExactMatch	FMA:67757	semapv:UnspecifiedMatching	1:1
CL:1000412	endothelial cell of arteriole	semapv:crossSpeciesExactMatch	FMA:67760	semapv:UnspecifiedMatching	1:n
CL:1000412	endothelial cell of arteriole	semapv:crossSpeciesExactMatch	KUPO:0001097	semapv:UnspecifiedMatching	1:n
CL:1000413	endothelial cell of artery	semapv:crossSpeciesExactMatch	FMA:67761	semapv:UnspecifiedMatching	1:n
CL:1000413	endothelial cell of artery	semapv:crossSpeciesExactMatch	KUPO:0001095	semapv:UnspecifiedMatching	1:n
CL:1000414	endothelial cell of venule	semapv:crossSpeciesExactMatch	FMA:67762	semapv:UnspecifiedMatching	1:1
CL:1000415	epithelial cell of gallbladder	semapv:crossSpeciesExactMatch	FMA:67780	semapv:UnspecifiedMatching	1:1
CL:1000417	myoepithelial cell of sweat gland	semapv:crossSpeciesExactMatch	FMA:67801	semapv:UnspecifiedMatching	1:1
CL:1000418	myoepithelial cell of lactiferous alveolus	semapv:crossSpeciesExactMatch	FMA:67802	semapv:UnspecifiedMatching	1:1
CL:1000419	myoepithelial cell of lactiferous duct	semapv:crossSpeciesExactMatch	FMA:67803	semapv:UnspecifiedMatching	1:1
CL:1000420	myoepithelial cell of terminal lactiferous duct	semapv:crossSpeciesExactMatch	FMA:67804	semapv:UnspecifiedMatching	1:1
CL:1000424	chromaffin cell of paraaortic body	semapv:crossSpeciesExactMatch	FMA:69328	semapv:UnspecifiedMatching	1:1
CL:1000425	chromaffin cell of paraganglion	semapv:crossSpeciesExactMatch	FMA:69335	semapv:UnspecifiedMatching	1:1
CL:1000426	chromaffin cell of adrenal gland	semapv:crossSpeciesExactMatch	FMA:69794	semapv:UnspecifiedMatching	1:1
CL:1000427	adrenal cortex chromaffin cell	semapv:crossSpeciesExactMatch	FMA:69795	semapv:UnspecifiedMatching	1:1
CL:1000428	stem cell of epidermis	semapv:crossSpeciesExactMatch	FMA:70541	semapv:UnspecifiedMatching	1:1
CL:1000432	conjunctival epithelial cell	semapv:crossSpeciesExactMatch	FMA:70552	semapv:UnspecifiedMatching	1:1
CL:1000433	epithelial cell of lacrimal canaliculus	semapv:crossSpeciesExactMatch	FMA:70553	semapv:UnspecifiedMatching	1:1
CL:1000434	epithelial cell of external acoustic meatus	semapv:crossSpeciesExactMatch	FMA:70555	semapv:UnspecifiedMatching	1:1
CL:1000435	epithelial cell of lacrimal duct	semapv:crossSpeciesExactMatch	FMA:70559	semapv:UnspecifiedMatching	1:1
CL:1000436	epithelial cell of lacrimal sac	semapv:crossSpeciesExactMatch	FMA:70560	semapv:UnspecifiedMatching	1:1
CL:1000437	epithelial cell of nasolacrimal duct	semapv:crossSpeciesExactMatch	FMA:70561	semapv:UnspecifiedMatching	1:1
CL:1000438	epithelial cell of wall of inferior part of anal canal	semapv:crossSpeciesExactMatch	FMA:70562	semapv:UnspecifiedMatching	1:1
CL:1000441	epithelial cell of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70583	semapv:UnspecifiedMatching	1:1
CL:1000442	urothelial cell of trigone of urinary bladder	semapv:crossSpeciesExactMatch	FMA:70598	semapv:UnspecifiedMatching	1:1
CL:1000443	ciliary muscle cell	semapv:crossSpeciesExactMatch	FMA:70610	semapv:UnspecifiedMatching	1:1
CL:1000444	mesothelial cell of anterior chamber of eye	semapv:crossSpeciesExactMatch	FMA:70615	semapv:UnspecifiedMatching	1:1
CL:1000445	myoepithelial cell of dilator pupillae	semapv:crossSpeciesExactMatch	FMA:70619	semapv:UnspecifiedMatching	1:1
CL:1000447	epithelial cell of stratum germinativum of esophagus	semapv:crossSpeciesExactMatch	FMA:70731	semapv:UnspecifiedMatching	1:1
CL:1000448	epithelial cell of sweat gland	semapv:crossSpeciesExactMatch	FMA:70952	semapv:UnspecifiedMatching	1:1
CL:1000449	epithelial cell of nephron	semapv:crossSpeciesExactMatch	FMA:70965	semapv:UnspecifiedMatching	1:1
CL:1000450	epithelial cell of glomerular capsule	semapv:crossSpeciesExactMatch	FMA:70966	semapv:UnspecifiedMatching	1:n
CL:1000450	epithelial cell of glomerular capsule	semapv:crossSpeciesExactMatch	KUPO:0001034	semapv:UnspecifiedMatching	1:n
CL:1000452	parietal epithelial cell	semapv:crossSpeciesExactMatch	FMA:70968	semapv:UnspecifiedMatching	1:n
CL:1000452	parietal epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001035	semapv:UnspecifiedMatching	1:n
CL:1000453	epithelial cell of intermediate tubule	semapv:crossSpeciesExactMatch	FMA:70980	semapv:UnspecifiedMatching	1:1
CL:1000454	kidney collecting duct epithelial cell	semapv:crossSpeciesExactMatch	FMA:70982	semapv:UnspecifiedMatching	1:n
CL:1000454	kidney collecting duct epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001059	semapv:UnspecifiedMatching	1:n
CL:1000456	mesothelial cell of parietal peritoneum	semapv:crossSpeciesExactMatch	FMA:72142	semapv:UnspecifiedMatching	1:1
CL:1000457	mesothelial cell of visceral peritoneum	semapv:crossSpeciesExactMatch	FMA:72143	semapv:UnspecifiedMatching	1:1
CL:1000458	melanocyte of skin	semapv:crossSpeciesExactMatch	FMA:72144	semapv:UnspecifiedMatching	1:1
CL:1000465	chromaffin cell of ovary	semapv:crossSpeciesExactMatch	FMA:74319	semapv:UnspecifiedMatching	1:1
CL:1000466	chromaffin cell of right ovary	semapv:crossSpeciesExactMatch	FMA:74320	semapv:UnspecifiedMatching	1:1
CL:1000467	chromaffin cell of left ovary	semapv:crossSpeciesExactMatch	FMA:74321	semapv:UnspecifiedMatching	1:1
CL:1000468	myoepithelial cell of acinus of lactiferous gland	semapv:crossSpeciesExactMatch	FMA:74469	semapv:UnspecifiedMatching	1:1
CL:1000469	myoepithelial cell of main lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74499	semapv:UnspecifiedMatching	1:1
CL:1000470	myoepithelial cell of primary lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74500	semapv:UnspecifiedMatching	1:1
CL:1000471	myoepithelial cell of secondary lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74501	semapv:UnspecifiedMatching	1:1
CL:1000472	myoepithelial cell of tertiary lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74502	semapv:UnspecifiedMatching	1:1
CL:1000473	myoepithelial cell of quarternary lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74503	semapv:UnspecifiedMatching	1:1
CL:1000477	cardiac pacemaker cell of sinoatrial node	semapv:crossSpeciesExactMatch	FMA:83383	semapv:UnspecifiedMatching	1:1
CL:1000478	transitional myocyte of sinoatrial node	semapv:crossSpeciesExactMatch	FMA:83384	semapv:UnspecifiedMatching	1:1
CL:1000479	Purkinje myocyte of atrioventricular node	semapv:crossSpeciesExactMatch	FMA:83386	semapv:UnspecifiedMatching	1:1
CL:1000480	transitional myocyte of internodal tract	semapv:crossSpeciesExactMatch	FMA:83387	semapv:UnspecifiedMatching	1:1
CL:1000481	transitional myocyte of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:83388	semapv:UnspecifiedMatching	1:n
CL:1000481	transitional myocyte of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:83885	semapv:UnspecifiedMatching	1:n
CL:1000482	myocardial endocrine cell of interventricular septum	semapv:crossSpeciesExactMatch	FMA:83390	semapv:UnspecifiedMatching	1:1
CL:1000483	Purkinje myocyte of internodal tract	semapv:crossSpeciesExactMatch	FMA:83392	semapv:UnspecifiedMatching	1:1
CL:1000484	Purkinje myocyte of atrioventricular bundle	semapv:crossSpeciesExactMatch	FMA:83393	semapv:UnspecifiedMatching	1:1
CL:1000486	basal cell of urothelium	semapv:crossSpeciesExactMatch	FMA:84150	semapv:UnspecifiedMatching	1:1
CL:1000487	smooth muscle cell of prostate	semapv:crossSpeciesExactMatch	FMA:84583	semapv:UnspecifiedMatching	1:1
CL:1000488	cholangiocyte	semapv:crossSpeciesExactMatch	FMA:86481	semapv:UnspecifiedMatching	1:1
CL:1000489	reticular cell of splenic cord	semapv:crossSpeciesExactMatch	FMA:86497	semapv:UnspecifiedMatching	1:1
CL:1000490	mesothelial cell of peritoneum	semapv:crossSpeciesExactMatch	FMA:86736	semapv:UnspecifiedMatching	1:1
CL:1000491	mesothelial cell of pleura	semapv:crossSpeciesExactMatch	FMA:86737	semapv:UnspecifiedMatching	1:1
CL:1000492	mesothelial cell of parietal pleura	semapv:crossSpeciesExactMatch	FMA:86738	semapv:UnspecifiedMatching	1:1
CL:1000493	mesothelial cell of visceral pleura	semapv:crossSpeciesExactMatch	FMA:86739	semapv:UnspecifiedMatching	1:1
CL:1000494	nephron tubule epithelial cell	semapv:crossSpeciesExactMatch	FMA:86785	semapv:UnspecifiedMatching	1:n
CL:1000494	nephron tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001022	semapv:UnspecifiedMatching	1:n
CL:1000495	small intestine goblet cell	semapv:crossSpeciesExactMatch	FMA:86929	semapv:UnspecifiedMatching	1:1
CL:1000497	kidney cell	semapv:crossSpeciesExactMatch	KUPO:0001010	semapv:UnspecifiedMatching	1:1
CL:1000500	kidney interstitial cell	semapv:crossSpeciesExactMatch	KUPO:0001013	semapv:UnspecifiedMatching	1:1
CL:1000504	kidney medulla cell	semapv:crossSpeciesExactMatch	KUPO:0001017	semapv:UnspecifiedMatching	1:1
CL:1000505	kidney pelvis cell	semapv:crossSpeciesExactMatch	KUPO:0001018	semapv:UnspecifiedMatching	1:1
CL:1000507	kidney tubule cell	semapv:crossSpeciesExactMatch	KUPO:0001020	semapv:UnspecifiedMatching	1:1
CL:1000510	kidney glomerular epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001023	semapv:UnspecifiedMatching	1:1
CL:1000546	kidney medulla collecting duct epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001060	semapv:UnspecifiedMatching	1:1
CL:1000547	kidney inner medulla collecting duct epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001061	semapv:UnspecifiedMatching	1:1
CL:1000548	kidney outer medulla collecting duct epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001062	semapv:UnspecifiedMatching	1:1
CL:1000549	kidney cortex collecting duct epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001063	semapv:UnspecifiedMatching	1:1
CL:1000550	kidney papillary duct principal epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001064	semapv:UnspecifiedMatching	1:1
CL:1000596	inner renal cortex cell	semapv:crossSpeciesExactMatch	KUPO:0001111	semapv:UnspecifiedMatching	1:1
CL:1000597	papillary tips cell	semapv:crossSpeciesExactMatch	KUPO:0001112	semapv:UnspecifiedMatching	1:1
CL:1000600	lower urinary tract cell	semapv:crossSpeciesExactMatch	KUPO:0001115	semapv:UnspecifiedMatching	1:1
CL:1000601	ureteral cell	semapv:crossSpeciesExactMatch	KUPO:0001116	semapv:UnspecifiedMatching	1:1
CL:1000606	kidney nerve cell	semapv:crossSpeciesExactMatch	KUPO:0001015	semapv:UnspecifiedMatching	1:1
CL:1000612	kidney corpuscule cell	semapv:crossSpeciesExactMatch	KUPO:0001021	semapv:UnspecifiedMatching	1:1
CL:1000615	kidney cortex tubule cell	semapv:crossSpeciesExactMatch	KUPO:0001024	semapv:UnspecifiedMatching	1:1
CL:1000616	kidney outer medulla cell	semapv:crossSpeciesExactMatch	KUPO:0001025	semapv:UnspecifiedMatching	1:1
CL:1000617	kidney inner medulla cell	semapv:crossSpeciesExactMatch	KUPO:0001026	semapv:UnspecifiedMatching	1:1
CL:1000618	juxtaglomerular complex cell	semapv:crossSpeciesExactMatch	KUPO:0001028	semapv:UnspecifiedMatching	1:1
CL:1000681	kidney cortex interstitial cell	semapv:crossSpeciesExactMatch	KUPO:0001091	semapv:UnspecifiedMatching	1:1
CL:1000682	kidney medulla interstitial cell	semapv:crossSpeciesExactMatch	KUPO:0001092	semapv:UnspecifiedMatching	1:1
CL:1000691	kidney interstitial myofibroblast	semapv:crossSpeciesExactMatch	KUPO:0001101	semapv:UnspecifiedMatching	1:1
CL:1000692	kidney interstitial fibroblast	semapv:crossSpeciesExactMatch	KUPO:0001102	semapv:UnspecifiedMatching	1:1
CL:1000693	kidney interstitial fibrocyte	semapv:crossSpeciesExactMatch	KUPO:0001103	semapv:UnspecifiedMatching	1:1
CL:1000695	kidney interstitial alternatively activated macrophage	semapv:crossSpeciesExactMatch	KUPO:0001106	semapv:UnspecifiedMatching	1:1
CL:1000696	kidney interstitial inflammatory macrophage	semapv:crossSpeciesExactMatch	KUPO:0001107	semapv:UnspecifiedMatching	1:1
CL:1000697	kidney interstitial suppressor macrophage	semapv:crossSpeciesExactMatch	KUPO:0001108	semapv:UnspecifiedMatching	1:1
CL:1000698	kidney resident macrophage	semapv:crossSpeciesExactMatch	KUPO:0001109	semapv:UnspecifiedMatching	1:1
CL:1000699	kidney resident dendritic cell	semapv:crossSpeciesExactMatch	KUPO:0001110	semapv:UnspecifiedMatching	1:1
CL:1000702	kidney pelvis smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001113	semapv:UnspecifiedMatching	1:1
CL:1000703	kidney pelvis urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001114	semapv:UnspecifiedMatching	1:1
CL:1000706	ureter urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001117	semapv:UnspecifiedMatching	1:1
CL:1000708	ureter adventitial cell	semapv:crossSpeciesExactMatch	KUPO:0001119	semapv:UnspecifiedMatching	1:1
CL:1000714	kidney cortex collecting duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001130	semapv:UnspecifiedMatching	1:1
CL:1000715	kidney cortex collecting duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001131	semapv:UnspecifiedMatching	1:1
CL:1000716	kidney outer medulla collecting duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001132	semapv:UnspecifiedMatching	1:1
CL:1000717	kidney outer medulla collecting duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001133	semapv:UnspecifiedMatching	1:1
CL:1000718	kidney inner medulla collecting duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001134	semapv:UnspecifiedMatching	1:1
CL:1000719	kidney inner medulla collecting duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001135	semapv:UnspecifiedMatching	1:1
CL:1000720	kidney papillary duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001136	semapv:UnspecifiedMatching	1:1
CL:1000721	kidney papillary duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001137	semapv:UnspecifiedMatching	1:1
CL:1000742	glomerular mesangial cell	semapv:crossSpeciesExactMatch	KUPO:0001032	semapv:UnspecifiedMatching	1:1
CL:1000746	glomerular cell	semapv:crossSpeciesExactMatch	KUPO:0001036	semapv:UnspecifiedMatching	1:1
CL:1000768	kidney connecting tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001058	semapv:UnspecifiedMatching	1:1
CL:1000803	kidney inner medulla interstitial cell	semapv:crossSpeciesExactMatch	KUPO:0001093	semapv:UnspecifiedMatching	1:1
CL:1000804	kidney outer medulla interstitial cell	semapv:crossSpeciesExactMatch	KUPO:0001094	semapv:UnspecifiedMatching	1:1
CL:1000838	kidney proximal convoluted tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001045	semapv:UnspecifiedMatching	1:1
CL:1000839	kidney proximal straight tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001046	semapv:UnspecifiedMatching	1:1
CL:1000849	kidney distal convoluted tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001056	semapv:UnspecifiedMatching	1:1
CL:1000850	macula densa epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001057	semapv:UnspecifiedMatching	1:1
CL:1000854	kidney blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001014	semapv:UnspecifiedMatching	1:1
CL:1000891	kidney arterial blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001029	semapv:UnspecifiedMatching	1:1
CL:1000892	kidney capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001030	semapv:UnspecifiedMatching	1:1
CL:1000893	kidney venous blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001031	semapv:UnspecifiedMatching	1:1
CL:1000909	kidney loop of Henle epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001047	semapv:UnspecifiedMatching	1:1
CL:1000979	ureter smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001118	semapv:UnspecifiedMatching	1:1
CL:1001005	glomerular capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001037	semapv:UnspecifiedMatching	1:1
CL:1001006	kidney afferent arteriole cell	semapv:crossSpeciesExactMatch	KUPO:0001038	semapv:UnspecifiedMatching	1:1
CL:1001009	kidney efferent arteriole cell	semapv:crossSpeciesExactMatch	KUPO:0001041	semapv:UnspecifiedMatching	1:1
CL:1001016	kidney loop of Henle ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001048	semapv:UnspecifiedMatching	1:1
CL:1001021	kidney loop of Henle descending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001053	semapv:UnspecifiedMatching	1:1
CL:1001033	peritubular capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001065	semapv:UnspecifiedMatching	1:1
CL:1001036	vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001068	semapv:UnspecifiedMatching	1:1
CL:1001045	kidney cortex artery cell	semapv:crossSpeciesExactMatch	KUPO:0001077	semapv:UnspecifiedMatching	1:1
CL:1001052	kidney cortex vein cell	semapv:crossSpeciesExactMatch	KUPO:0001084	semapv:UnspecifiedMatching	1:1
CL:1001064	kidney artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001096	semapv:UnspecifiedMatching	1:1
CL:1001066	kidney arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001098	semapv:UnspecifiedMatching	1:1
CL:1001068	kidney venous system smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001100	semapv:UnspecifiedMatching	1:1
CL:1001096	kidney afferent arteriole endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001039	semapv:UnspecifiedMatching	1:1
CL:1001097	kidney afferent arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001040	semapv:UnspecifiedMatching	1:1
CL:1001099	kidney efferent arteriole endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001042	semapv:UnspecifiedMatching	1:1
CL:1001100	kidney efferent arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001043	semapv:UnspecifiedMatching	1:1
CL:1001106	kidney loop of Henle thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001049	semapv:UnspecifiedMatching	1:1
CL:1001107	kidney loop of Henle thin ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001050	semapv:UnspecifiedMatching	1:1
CL:1001108	kidney loop of Henle medullary thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001051	semapv:UnspecifiedMatching	1:1
CL:1001109	kidney loop of Henle cortical thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001052	semapv:UnspecifiedMatching	1:1
CL:1001111	kidney loop of Henle thin descending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001054	semapv:UnspecifiedMatching	1:1
CL:1001123	kidney outer medulla peritubular capillary cell	semapv:crossSpeciesExactMatch	KUPO:0001066	semapv:UnspecifiedMatching	1:1
CL:1001124	kidney cortex peritubular capillary cell	semapv:crossSpeciesExactMatch	KUPO:0001067	semapv:UnspecifiedMatching	1:1
CL:1001126	inner renal medulla vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001069	semapv:UnspecifiedMatching	1:1
CL:1001127	outer renal medulla vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001070	semapv:UnspecifiedMatching	1:1
CL:1001131	vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001074	semapv:UnspecifiedMatching	1:1
CL:1001135	arcuate artery cell	semapv:crossSpeciesExactMatch	KUPO:0001078	semapv:UnspecifiedMatching	1:1
CL:1001138	interlobular artery cell	semapv:crossSpeciesExactMatch	KUPO:0001081	semapv:UnspecifiedMatching	1:1
CL:1001142	arcuate vein cell	semapv:crossSpeciesExactMatch	KUPO:0001085	semapv:UnspecifiedMatching	1:1
CL:1001145	interlobular vein cell	semapv:crossSpeciesExactMatch	KUPO:0001088	semapv:UnspecifiedMatching	1:1
CL:1001209	inner medulla vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001075	semapv:UnspecifiedMatching	1:1
CL:1001210	outer medulla vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001076	semapv:UnspecifiedMatching	1:1
CL:1001213	arcuate artery endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001079	semapv:UnspecifiedMatching	1:1
CL:1001214	arcuate artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001080	semapv:UnspecifiedMatching	1:1
CL:1001216	interlobulary artery endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001082	semapv:UnspecifiedMatching	1:1
CL:1001217	interlobulary artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001083	semapv:UnspecifiedMatching	1:1
