#curie_map:
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  TAO: "http://purl.obolibrary.org/obo/TAO_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#mapping_set_id: "http://purl.obolibrary.org/obo/uberon/mappings/zfa-mappings.sssom.tsv"
#license: "https://creativecommons.org/licenses/by/3.0/"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
ZFA:0009090	pigment cell	semapv:crossSpeciesExactMatch	CL:0000147	semapv:UnspecifiedMatching	1:n
ZFA:0009090	pigment cell	semapv:crossSpeciesExactMatch	TAO:0009090	semapv:UnspecifiedMatching	1:n
ZFA:0009091	melanocyte	semapv:crossSpeciesExactMatch	CL:0000148	semapv:UnspecifiedMatching	1:n
ZFA:0009091	melanocyte	semapv:crossSpeciesExactMatch	TAO:0009091	semapv:UnspecifiedMatching	1:n
ZFA:0009092	exocrine cell	semapv:crossSpeciesExactMatch	CL:0000152	semapv:UnspecifiedMatching	1:n
ZFA:0009092	exocrine cell	semapv:crossSpeciesExactMatch	TAO:0009092	semapv:UnspecifiedMatching	1:n
ZFA:0009093	GAG secreting cell	semapv:crossSpeciesExactMatch	CL:0000153	semapv:UnspecifiedMatching	1:n
ZFA:0009093	GAG secreting cell	semapv:crossSpeciesExactMatch	TAO:0009093	semapv:UnspecifiedMatching	1:n
ZFA:0009094	goblet cell	semapv:crossSpeciesExactMatch	CL:0000160	semapv:UnspecifiedMatching	1:n
ZFA:0009094	goblet cell	semapv:crossSpeciesExactMatch	TAO:0009094	semapv:UnspecifiedMatching	1:n
ZFA:0009095	acid secreting cell	semapv:crossSpeciesExactMatch	CL:0000161	semapv:UnspecifiedMatching	1:n
ZFA:0009095	acid secreting cell	semapv:crossSpeciesExactMatch	TAO:0009095	semapv:UnspecifiedMatching	1:n
ZFA:0009096	endocrine cell	semapv:crossSpeciesExactMatch	CL:0000163	semapv:UnspecifiedMatching	1:n
ZFA:0009096	endocrine cell	semapv:crossSpeciesExactMatch	TAO:0009096	semapv:UnspecifiedMatching	1:n
ZFA:0009097	enteroendocrine cell	semapv:crossSpeciesExactMatch	CL:0000164	semapv:UnspecifiedMatching	1:n
ZFA:0009097	enteroendocrine cell	semapv:crossSpeciesExactMatch	TAO:0009097	semapv:UnspecifiedMatching	1:n
ZFA:0009098	neuroendocrine cell	semapv:crossSpeciesExactMatch	CL:0000165	semapv:UnspecifiedMatching	1:n
ZFA:0009098	neuroendocrine cell	semapv:crossSpeciesExactMatch	TAO:0009098	semapv:UnspecifiedMatching	1:n
ZFA:0009099	chromaffin cell	semapv:crossSpeciesExactMatch	CL:0000166	semapv:UnspecifiedMatching	1:n
ZFA:0009099	chromaffin cell	semapv:crossSpeciesExactMatch	TAO:0009099	semapv:UnspecifiedMatching	1:n
ZFA:0009100	peptide hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000167	semapv:UnspecifiedMatching	1:n
ZFA:0009100	peptide hormone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009100	semapv:UnspecifiedMatching	1:n
ZFA:0009101	insulin secreting cell	semapv:crossSpeciesExactMatch	CL:0000168	semapv:UnspecifiedMatching	1:n
ZFA:0009101	insulin secreting cell	semapv:crossSpeciesExactMatch	TAO:0009101	semapv:UnspecifiedMatching	1:n
ZFA:0009102	pancreatic B cell	semapv:crossSpeciesExactMatch	CL:0000169	semapv:UnspecifiedMatching	1:n
ZFA:0009102	pancreatic B cell	semapv:crossSpeciesExactMatch	TAO:0009102	semapv:UnspecifiedMatching	1:n
ZFA:0009103	glucagon secreting cell	semapv:crossSpeciesExactMatch	CL:0000170	semapv:UnspecifiedMatching	1:n
ZFA:0009103	glucagon secreting cell	semapv:crossSpeciesExactMatch	TAO:0009103	semapv:UnspecifiedMatching	1:n
ZFA:0009104	pancreatic A cell	semapv:crossSpeciesExactMatch	CL:0000171	semapv:UnspecifiedMatching	1:n
ZFA:0009104	pancreatic A cell	semapv:crossSpeciesExactMatch	TAO:0009104	semapv:UnspecifiedMatching	1:n
ZFA:0009105	somatostatin secreting cell	semapv:crossSpeciesExactMatch	CL:0000172	semapv:UnspecifiedMatching	1:n
ZFA:0009105	somatostatin secreting cell	semapv:crossSpeciesExactMatch	TAO:0009105	semapv:UnspecifiedMatching	1:n
ZFA:0009106	steroid hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000174	semapv:UnspecifiedMatching	1:n
ZFA:0009106	steroid hormone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009106	semapv:UnspecifiedMatching	1:n
ZFA:0009107	testosterone secreting cell	semapv:crossSpeciesExactMatch	CL:0000177	semapv:UnspecifiedMatching	1:n
ZFA:0009107	testosterone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009107	semapv:UnspecifiedMatching	1:n
ZFA:0009108	Leydig cell	semapv:crossSpeciesExactMatch	CL:0000178	semapv:UnspecifiedMatching	1:n
ZFA:0009108	Leydig cell	semapv:crossSpeciesExactMatch	TAO:0009108	semapv:UnspecifiedMatching	1:n
ZFA:0009109	progesterone secreting cell	semapv:crossSpeciesExactMatch	CL:0000179	semapv:UnspecifiedMatching	1:n
ZFA:0009109	progesterone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009109	semapv:UnspecifiedMatching	1:n
ZFA:0009110	estradiol secreting cell	semapv:crossSpeciesExactMatch	CL:0000180	semapv:UnspecifiedMatching	1:n
ZFA:0009110	estradiol secreting cell	semapv:crossSpeciesExactMatch	TAO:0009110	semapv:UnspecifiedMatching	1:n
ZFA:0009111	hepatocyte	semapv:crossSpeciesExactMatch	CL:0000182	semapv:UnspecifiedMatching	1:n
ZFA:0009111	hepatocyte	semapv:crossSpeciesExactMatch	TAO:0009111	semapv:UnspecifiedMatching	1:n
ZFA:0009112	pericyte	semapv:crossSpeciesExactMatch	CL:0000669	semapv:UnspecifiedMatching	1:n
ZFA:0009112	pericyte	semapv:crossSpeciesExactMatch	TAO:0009112	semapv:UnspecifiedMatching	1:n
ZFA:0009113	myoepithelial cell	semapv:crossSpeciesExactMatch	CL:0000185	semapv:UnspecifiedMatching	1:n
ZFA:0009113	myoepithelial cell	semapv:crossSpeciesExactMatch	TAO:0009113	semapv:UnspecifiedMatching	1:n
ZFA:0009114	muscle cell	semapv:crossSpeciesExactMatch	CL:0000187	semapv:UnspecifiedMatching	1:n
ZFA:0009114	muscle cell	semapv:crossSpeciesExactMatch	TAO:0009114	semapv:UnspecifiedMatching	1:n
ZFA:0009115	skeletal muscle cell	semapv:crossSpeciesExactMatch	CL:0000188	semapv:UnspecifiedMatching	1:n
ZFA:0009115	skeletal muscle cell	semapv:crossSpeciesExactMatch	TAO:0009115	semapv:UnspecifiedMatching	1:n
ZFA:0009116	slow muscle cell	semapv:crossSpeciesExactMatch	CL:0000189	semapv:UnspecifiedMatching	1:n
ZFA:0009116	slow muscle cell	semapv:crossSpeciesExactMatch	TAO:0009116	semapv:UnspecifiedMatching	1:n
ZFA:0009117	fast muscle cell	semapv:crossSpeciesExactMatch	CL:0000190	semapv:UnspecifiedMatching	1:n
ZFA:0009117	fast muscle cell	semapv:crossSpeciesExactMatch	TAO:0009117	semapv:UnspecifiedMatching	1:n
ZFA:0009118	smooth muscle cell	semapv:crossSpeciesExactMatch	CL:0000192	semapv:UnspecifiedMatching	1:n
ZFA:0009118	smooth muscle cell	semapv:crossSpeciesExactMatch	TAO:0009118	semapv:UnspecifiedMatching	1:n
ZFA:0009119	pain receptor cell	semapv:crossSpeciesExactMatch	CL:0000198	semapv:UnspecifiedMatching	1:n
ZFA:0009119	pain receptor cell	semapv:crossSpeciesExactMatch	TAO:0009119	semapv:UnspecifiedMatching	1:n
ZFA:0009120	mechanoreceptor cell	semapv:crossSpeciesExactMatch	CL:0000199	semapv:UnspecifiedMatching	1:n
ZFA:0009120	mechanoreceptor cell	semapv:crossSpeciesExactMatch	TAO:0009120	semapv:UnspecifiedMatching	1:n
ZFA:0009121	auditory receptor cell	semapv:crossSpeciesExactMatch	CL:0000202	semapv:UnspecifiedMatching	1:n
ZFA:0009121	auditory receptor cell	semapv:crossSpeciesExactMatch	TAO:0009121	semapv:UnspecifiedMatching	1:n
ZFA:0009123	thermoreceptor cell	semapv:crossSpeciesExactMatch	CL:0000205	semapv:UnspecifiedMatching	1:n
ZFA:0009123	thermoreceptor cell	semapv:crossSpeciesExactMatch	TAO:0009123	semapv:UnspecifiedMatching	1:n
ZFA:0009124	chemoreceptor cell	semapv:crossSpeciesExactMatch	CL:0000206	semapv:UnspecifiedMatching	1:n
ZFA:0009124	chemoreceptor cell	semapv:crossSpeciesExactMatch	TAO:0009124	semapv:UnspecifiedMatching	1:n
ZFA:0009125	olfactory receptor cell	semapv:crossSpeciesExactMatch	CL:0000207	semapv:UnspecifiedMatching	1:n
ZFA:0009125	olfactory receptor cell	semapv:crossSpeciesExactMatch	TAO:0009125	semapv:UnspecifiedMatching	1:n
ZFA:0009126	taste receptor cell	semapv:crossSpeciesExactMatch	CL:0000209	semapv:UnspecifiedMatching	1:n
ZFA:0009126	taste receptor cell	semapv:crossSpeciesExactMatch	TAO:0009126	semapv:UnspecifiedMatching	1:n
ZFA:0009127	photoreceptor cell	semapv:crossSpeciesExactMatch	CL:0000210	semapv:UnspecifiedMatching	1:n
ZFA:0009127	photoreceptor cell	semapv:crossSpeciesExactMatch	TAO:0009127	semapv:UnspecifiedMatching	1:n
ZFA:0009128	electrically active cell	semapv:crossSpeciesExactMatch	CL:0000211	semapv:UnspecifiedMatching	1:n
ZFA:0009128	electrically active cell	semapv:crossSpeciesExactMatch	TAO:0009128	semapv:UnspecifiedMatching	1:n
ZFA:0009129	absorptive cell	semapv:crossSpeciesExactMatch	CL:0000212	semapv:UnspecifiedMatching	1:n
ZFA:0009129	absorptive cell	semapv:crossSpeciesExactMatch	TAO:0009129	semapv:UnspecifiedMatching	1:n
ZFA:0009130	lining cell	semapv:crossSpeciesExactMatch	CL:0000213	semapv:UnspecifiedMatching	1:n
ZFA:0009130	lining cell	semapv:crossSpeciesExactMatch	TAO:0009130	semapv:UnspecifiedMatching	1:n
ZFA:0009131	synovial cell	semapv:crossSpeciesExactMatch	CL:0000214	semapv:UnspecifiedMatching	1:n
ZFA:0009131	synovial cell	semapv:crossSpeciesExactMatch	TAO:0009131	semapv:UnspecifiedMatching	1:n
ZFA:0009132	barrier cell	semapv:crossSpeciesExactMatch	CL:0000215	semapv:UnspecifiedMatching	1:n
ZFA:0009132	barrier cell	semapv:crossSpeciesExactMatch	TAO:0009132	semapv:UnspecifiedMatching	1:n
ZFA:0009133	Sertoli cell	semapv:crossSpeciesExactMatch	CL:0000216	semapv:UnspecifiedMatching	1:n
ZFA:0009133	Sertoli cell	semapv:crossSpeciesExactMatch	TAO:0009133	semapv:UnspecifiedMatching	1:n
ZFA:0009134	insulating cell	semapv:crossSpeciesExactMatch	CL:0000217	semapv:UnspecifiedMatching	1:n
ZFA:0009134	insulating cell	semapv:crossSpeciesExactMatch	TAO:0009134	semapv:UnspecifiedMatching	1:n
ZFA:0009135	myelinating Schwann cell	semapv:crossSpeciesExactMatch	CL:0000218	semapv:UnspecifiedMatching	1:n
ZFA:0009135	myelinating Schwann cell	semapv:crossSpeciesExactMatch	TAO:0009135	semapv:UnspecifiedMatching	1:n
ZFA:0009136	motile cell	semapv:crossSpeciesExactMatch	CL:0000219	semapv:UnspecifiedMatching	1:n
ZFA:0009136	motile cell	semapv:crossSpeciesExactMatch	TAO:0009136	semapv:UnspecifiedMatching	1:n
ZFA:0009137	ectodermal cell	semapv:crossSpeciesExactMatch	CL:0000221	semapv:UnspecifiedMatching	1:n
ZFA:0009137	ectodermal cell	semapv:crossSpeciesExactMatch	TAO:0009137	semapv:UnspecifiedMatching	1:n
ZFA:0009138	mesodermal cell	semapv:crossSpeciesExactMatch	CL:0000222	semapv:UnspecifiedMatching	1:n
ZFA:0009138	mesodermal cell	semapv:crossSpeciesExactMatch	TAO:0009138	semapv:UnspecifiedMatching	1:n
ZFA:0009139	endodermal cell	semapv:crossSpeciesExactMatch	CL:0000223	semapv:UnspecifiedMatching	1:n
ZFA:0009139	endodermal cell	semapv:crossSpeciesExactMatch	TAO:0009139	semapv:UnspecifiedMatching	1:n
ZFA:0009140	phagocyte	semapv:crossSpeciesExactMatch	CL:0000234	semapv:UnspecifiedMatching	1:n
ZFA:0009140	phagocyte	semapv:crossSpeciesExactMatch	TAO:0009140	semapv:UnspecifiedMatching	1:n
ZFA:0009141	macrophage	semapv:crossSpeciesExactMatch	CL:0000235	semapv:UnspecifiedMatching	1:n
ZFA:0009141	macrophage	semapv:crossSpeciesExactMatch	TAO:0009141	semapv:UnspecifiedMatching	1:n
ZFA:0009142	B cell	semapv:crossSpeciesExactMatch	CL:0000236	semapv:UnspecifiedMatching	1:n
ZFA:0009142	B cell	semapv:crossSpeciesExactMatch	TAO:0009142	semapv:UnspecifiedMatching	1:n
ZFA:0009143	brush border epithelial cell	semapv:crossSpeciesExactMatch	CL:0000239	semapv:UnspecifiedMatching	1:n
ZFA:0009143	brush border epithelial cell	semapv:crossSpeciesExactMatch	TAO:0009143	semapv:UnspecifiedMatching	1:n
ZFA:0009144	stratified squamous epithelial cell	semapv:crossSpeciesExactMatch	CL:0000240	semapv:UnspecifiedMatching	1:n
ZFA:0009144	stratified squamous epithelial cell	semapv:crossSpeciesExactMatch	TAO:0009144	semapv:UnspecifiedMatching	1:n
ZFA:0009145	stratified cuboidal epithelial cell	semapv:crossSpeciesExactMatch	CL:0000241	semapv:UnspecifiedMatching	1:n
ZFA:0009145	stratified cuboidal epithelial cell	semapv:crossSpeciesExactMatch	TAO:0009145	semapv:UnspecifiedMatching	1:n
ZFA:0009146	Merkel cell	semapv:crossSpeciesExactMatch	CL:0000242	semapv:UnspecifiedMatching	1:n
ZFA:0009146	Merkel cell	semapv:crossSpeciesExactMatch	TAO:0009146	semapv:UnspecifiedMatching	1:n
ZFA:0009147	glial cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	CL:0000243	semapv:UnspecifiedMatching	1:n
ZFA:0009147	glial cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	TAO:0009147	semapv:UnspecifiedMatching	1:n
ZFA:0009148	transitional epithelial cell	semapv:crossSpeciesExactMatch	CL:0000244	semapv:UnspecifiedMatching	1:n
ZFA:0009148	transitional epithelial cell	semapv:crossSpeciesExactMatch	TAO:0009148	semapv:UnspecifiedMatching	1:n
ZFA:0009149	Mauthner neuron	semapv:crossSpeciesExactMatch	CL:0000246	semapv:UnspecifiedMatching	1:n
ZFA:0009149	Mauthner neuron	semapv:crossSpeciesExactMatch	TAO:0009149	semapv:UnspecifiedMatching	1:n
ZFA:0009150	Rohon-Beard neuron	semapv:crossSpeciesExactMatch	CL:0000247	semapv:UnspecifiedMatching	1:n
ZFA:0009150	Rohon-Beard neuron	semapv:crossSpeciesExactMatch	TAO:0009150	semapv:UnspecifiedMatching	1:n
ZFA:0009151	hatching gland cell	semapv:crossSpeciesExactMatch	CL:0000249	semapv:UnspecifiedMatching	1:n
ZFA:0009151	hatching gland cell	semapv:crossSpeciesExactMatch	TAO:0009151	semapv:UnspecifiedMatching	1:n
ZFA:0009152	extramedullary cell	semapv:crossSpeciesExactMatch	CL:0000251	semapv:UnspecifiedMatching	1:n
ZFA:0009152	extramedullary cell	semapv:crossSpeciesExactMatch	TAO:0009152	semapv:UnspecifiedMatching	1:n
ZFA:0009153	eurydendroid cell	semapv:crossSpeciesExactMatch	CL:0000253	semapv:UnspecifiedMatching	1:n
ZFA:0009153	eurydendroid cell	semapv:crossSpeciesExactMatch	TAO:0009153	semapv:UnspecifiedMatching	1:n
ZFA:0009154	eye photoreceptor cell	semapv:crossSpeciesExactMatch	CL:0000287	semapv:UnspecifiedMatching	1:n
ZFA:0009154	eye photoreceptor cell	semapv:crossSpeciesExactMatch	TAO:0009154	semapv:UnspecifiedMatching	1:n
ZFA:0009155	somatotropin secreting cell	semapv:crossSpeciesExactMatch	CL:0000295	semapv:UnspecifiedMatching	1:n
ZFA:0009155	somatotropin secreting cell	semapv:crossSpeciesExactMatch	TAO:0009155	semapv:UnspecifiedMatching	1:n
ZFA:0009156	gamete	semapv:crossSpeciesExactMatch	CL:0000300	semapv:UnspecifiedMatching	1:n
ZFA:0009156	gamete	semapv:crossSpeciesExactMatch	TAO:0009156	semapv:UnspecifiedMatching	1:n
ZFA:0009157	keratin accumulating cell	semapv:crossSpeciesExactMatch	CL:0000311	semapv:UnspecifiedMatching	1:n
ZFA:0009157	keratin accumulating cell	semapv:crossSpeciesExactMatch	TAO:0009157	semapv:UnspecifiedMatching	1:n
ZFA:0009158	keratinocyte	semapv:crossSpeciesExactMatch	CL:0000312	semapv:UnspecifiedMatching	1:n
ZFA:0009158	keratinocyte	semapv:crossSpeciesExactMatch	TAO:0009158	semapv:UnspecifiedMatching	1:n
ZFA:0009159	mucus secreting cell	semapv:crossSpeciesExactMatch	CL:0000319	semapv:UnspecifiedMatching	1:n
ZFA:0009159	mucus secreting cell	semapv:crossSpeciesExactMatch	TAO:0009159	semapv:UnspecifiedMatching	1:n
ZFA:0009160	seminal fluid secreting cell	semapv:crossSpeciesExactMatch	CL:0000321	semapv:UnspecifiedMatching	1:n
ZFA:0009160	seminal fluid secreting cell	semapv:crossSpeciesExactMatch	TAO:0009160	semapv:UnspecifiedMatching	1:n
ZFA:0009162	extracellular matrix secreting cell	semapv:crossSpeciesExactMatch	CL:0000327	semapv:UnspecifiedMatching	1:n
ZFA:0009162	extracellular matrix secreting cell	semapv:crossSpeciesExactMatch	TAO:0009162	semapv:UnspecifiedMatching	1:n
ZFA:0009163	myelin accumulating cell	semapv:crossSpeciesExactMatch	CL:0000328	semapv:UnspecifiedMatching	1:n
ZFA:0009163	myelin accumulating cell	semapv:crossSpeciesExactMatch	TAO:0009163	semapv:UnspecifiedMatching	1:n
ZFA:0009164	oxygen accumulating cell	semapv:crossSpeciesExactMatch	CL:0000329	semapv:UnspecifiedMatching	1:n
ZFA:0009164	oxygen accumulating cell	semapv:crossSpeciesExactMatch	TAO:0009164	semapv:UnspecifiedMatching	1:n
ZFA:0009166	mesenchyme condensation cell	semapv:crossSpeciesExactMatch	CL:0000335	semapv:UnspecifiedMatching	1:n
ZFA:0009166	mesenchyme condensation cell	semapv:crossSpeciesExactMatch	TAO:0009166	semapv:UnspecifiedMatching	1:n
ZFA:0009167	adrenal medulla cell	semapv:crossSpeciesExactMatch	CL:0000336	semapv:UnspecifiedMatching	1:n
ZFA:0009167	adrenal medulla cell	semapv:crossSpeciesExactMatch	TAO:0009167	semapv:UnspecifiedMatching	1:n
ZFA:0009168	neuroblast (sensu Vertebrata)	semapv:crossSpeciesExactMatch	CL:0000337	semapv:UnspecifiedMatching	1:n
ZFA:0009168	neuroblast (sensu Vertebrata)	semapv:crossSpeciesExactMatch	TAO:0009168	semapv:UnspecifiedMatching	1:n
ZFA:0009169	glioblast (sensu Vertebrata)	semapv:crossSpeciesExactMatch	CL:0000339	semapv:UnspecifiedMatching	1:n
ZFA:0009169	glioblast (sensu Vertebrata)	semapv:crossSpeciesExactMatch	TAO:0009169	semapv:UnspecifiedMatching	1:n
ZFA:0009170	pigment cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	CL:0000342	semapv:UnspecifiedMatching	1:n
ZFA:0009170	pigment cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	TAO:0009170	semapv:UnspecifiedMatching	1:n
ZFA:0009171	visual pigment cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	CL:0000343	semapv:UnspecifiedMatching	1:n
ZFA:0009171	visual pigment cell (sensu Vertebrata)	semapv:crossSpeciesExactMatch	TAO:0009171	semapv:UnspecifiedMatching	1:n
ZFA:0009173	dental papilla cell	semapv:crossSpeciesExactMatch	CL:0000345	semapv:UnspecifiedMatching	1:n
ZFA:0009173	dental papilla cell	semapv:crossSpeciesExactMatch	TAO:0009173	semapv:UnspecifiedMatching	1:n
ZFA:0009174	scleral cell	semapv:crossSpeciesExactMatch	CL:0000347	semapv:UnspecifiedMatching	1:n
ZFA:0009174	scleral cell	semapv:crossSpeciesExactMatch	TAO:0009174	semapv:UnspecifiedMatching	1:n
ZFA:0009175	choroidal cell of the eye	semapv:crossSpeciesExactMatch	CL:0000348	semapv:UnspecifiedMatching	1:n
ZFA:0009175	choroidal cell of the eye	semapv:crossSpeciesExactMatch	TAO:0009175	semapv:UnspecifiedMatching	1:n
ZFA:0009176	extraembryonic cell	semapv:crossSpeciesExactMatch	CL:0000349	semapv:UnspecifiedMatching	1:n
ZFA:0009176	extraembryonic cell	semapv:crossSpeciesExactMatch	TAO:0009176	semapv:UnspecifiedMatching	1:n
ZFA:0009177	blastoderm cell	semapv:crossSpeciesExactMatch	CL:0000353	semapv:UnspecifiedMatching	1:n
ZFA:0009177	blastoderm cell	semapv:crossSpeciesExactMatch	TAO:0009177	semapv:UnspecifiedMatching	1:n
ZFA:0009178	blastemal cell	semapv:crossSpeciesExactMatch	CL:0000354	semapv:UnspecifiedMatching	1:n
ZFA:0009178	blastemal cell	semapv:crossSpeciesExactMatch	TAO:0009178	semapv:UnspecifiedMatching	1:n
ZFA:0009179	muscle stem cell	semapv:crossSpeciesExactMatch	CL:0000355	semapv:UnspecifiedMatching	1:n
ZFA:0009179	muscle stem cell	semapv:crossSpeciesExactMatch	TAO:0009179	semapv:UnspecifiedMatching	1:n
ZFA:0009180	stratified epithelial stem cell	semapv:crossSpeciesExactMatch	CL:0000357	semapv:UnspecifiedMatching	1:n
ZFA:0009180	stratified epithelial stem cell	semapv:crossSpeciesExactMatch	TAO:0009180	semapv:UnspecifiedMatching	1:n
ZFA:0009181	vascular associated smooth muscle cell	semapv:crossSpeciesExactMatch	CL:0000359	semapv:UnspecifiedMatching	1:n
ZFA:0009181	vascular associated smooth muscle cell	semapv:crossSpeciesExactMatch	TAO:0009181	semapv:UnspecifiedMatching	1:n
ZFA:0009182	gastrula cell	semapv:crossSpeciesExactMatch	CL:0000361	semapv:UnspecifiedMatching	1:n
ZFA:0009182	gastrula cell	semapv:crossSpeciesExactMatch	TAO:0009182	semapv:UnspecifiedMatching	1:n
ZFA:0009183	epidermal cell	semapv:crossSpeciesExactMatch	CL:0000362	semapv:UnspecifiedMatching	1:n
ZFA:0009183	epidermal cell	semapv:crossSpeciesExactMatch	TAO:0009183	semapv:UnspecifiedMatching	1:n
ZFA:0009184	osteoprogenitor cell	semapv:crossSpeciesExactMatch	CL:0000375	semapv:UnspecifiedMatching	1:n
ZFA:0009184	osteoprogenitor cell	semapv:crossSpeciesExactMatch	TAO:0009184	semapv:UnspecifiedMatching	1:n
ZFA:0009185	sensory processing neuron	semapv:crossSpeciesExactMatch	CL:0000379	semapv:UnspecifiedMatching	1:n
ZFA:0009185	sensory processing neuron	semapv:crossSpeciesExactMatch	TAO:0009185	semapv:UnspecifiedMatching	1:n
ZFA:0009186	neurosecretory neuron	semapv:crossSpeciesExactMatch	CL:0000381	semapv:UnspecifiedMatching	1:n
ZFA:0009186	neurosecretory neuron	semapv:crossSpeciesExactMatch	TAO:0009186	semapv:UnspecifiedMatching	1:n
ZFA:0009187	nephrogenic mesenchyme stem cell	semapv:crossSpeciesExactMatch	CL:0000383	semapv:UnspecifiedMatching	1:n
ZFA:0009187	nephrogenic mesenchyme stem cell	semapv:crossSpeciesExactMatch	TAO:0009187	semapv:UnspecifiedMatching	1:n
ZFA:0009188	ligament cell	semapv:crossSpeciesExactMatch	CL:0000384	semapv:UnspecifiedMatching	1:n
ZFA:0009188	ligament cell	semapv:crossSpeciesExactMatch	TAO:0009188	semapv:UnspecifiedMatching	1:n
ZFA:0009189	tendon cell	semapv:crossSpeciesExactMatch	CL:0000388	semapv:UnspecifiedMatching	1:n
ZFA:0009189	tendon cell	semapv:crossSpeciesExactMatch	TAO:0009189	semapv:UnspecifiedMatching	1:n
ZFA:0009190	electrically responsive cell	semapv:crossSpeciesExactMatch	CL:0000393	semapv:UnspecifiedMatching	1:n
ZFA:0009190	electrically responsive cell	semapv:crossSpeciesExactMatch	TAO:0009190	semapv:UnspecifiedMatching	1:n
ZFA:0009191	CNS interneuron	semapv:crossSpeciesExactMatch	CL:0000402	semapv:UnspecifiedMatching	1:n
ZFA:0009191	CNS interneuron	semapv:crossSpeciesExactMatch	TAO:0009191	semapv:UnspecifiedMatching	1:n
ZFA:0009193	electrically signaling cell	semapv:crossSpeciesExactMatch	CL:0000404	semapv:UnspecifiedMatching	1:n
ZFA:0009193	electrically signaling cell	semapv:crossSpeciesExactMatch	TAO:0009193	semapv:UnspecifiedMatching	1:n
ZFA:0009194	CNS short range interneuron	semapv:crossSpeciesExactMatch	CL:0000406	semapv:UnspecifiedMatching	1:n
ZFA:0009194	CNS short range interneuron	semapv:crossSpeciesExactMatch	TAO:0009194	semapv:UnspecifiedMatching	1:n
ZFA:0009195	CNS long range interneuron	semapv:crossSpeciesExactMatch	CL:0000410	semapv:UnspecifiedMatching	1:n
ZFA:0009195	CNS long range interneuron	semapv:crossSpeciesExactMatch	TAO:0009195	semapv:UnspecifiedMatching	1:n
ZFA:0009196	hypodermal cell	semapv:crossSpeciesExactMatch	CL:0000411	semapv:UnspecifiedMatching	1:n
ZFA:0009196	hypodermal cell	semapv:crossSpeciesExactMatch	TAO:0009196	semapv:UnspecifiedMatching	1:n
ZFA:0009198	xanthophore	semapv:crossSpeciesExactMatch	CL:0000430	semapv:UnspecifiedMatching	1:n
ZFA:0009198	xanthophore	semapv:crossSpeciesExactMatch	TAO:0009198	semapv:UnspecifiedMatching	1:n
ZFA:0009199	iridophore	semapv:crossSpeciesExactMatch	CL:0000431	semapv:UnspecifiedMatching	1:n
ZFA:0009199	iridophore	semapv:crossSpeciesExactMatch	TAO:0009199	semapv:UnspecifiedMatching	1:n
ZFA:0009200	reticular cell	semapv:crossSpeciesExactMatch	CL:0000432	semapv:UnspecifiedMatching	1:n
ZFA:0009200	reticular cell	semapv:crossSpeciesExactMatch	TAO:0009200	semapv:UnspecifiedMatching	1:n
ZFA:0009201	alkali secreting cell	semapv:crossSpeciesExactMatch	CL:0000435	semapv:UnspecifiedMatching	1:n
ZFA:0009201	alkali secreting cell	semapv:crossSpeciesExactMatch	TAO:0009201	semapv:UnspecifiedMatching	1:n
ZFA:0009202	follicle stimulating hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000437	semapv:UnspecifiedMatching	1:n
ZFA:0009202	follicle stimulating hormone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009202	semapv:UnspecifiedMatching	1:n
ZFA:0009203	luteinizing hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000438	semapv:UnspecifiedMatching	1:n
ZFA:0009203	luteinizing hormone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009203	semapv:UnspecifiedMatching	1:n
ZFA:0009204	prolactin secreting cell	semapv:crossSpeciesExactMatch	CL:0000439	semapv:UnspecifiedMatching	1:n
ZFA:0009204	prolactin secreting cell	semapv:crossSpeciesExactMatch	TAO:0009204	semapv:UnspecifiedMatching	1:n
ZFA:0009205	melanocyte stimulating hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000440	semapv:UnspecifiedMatching	1:n
ZFA:0009205	melanocyte stimulating hormone secreting cell	semapv:crossSpeciesExactMatch	TAO:0009205	semapv:UnspecifiedMatching	1:n
ZFA:0009206	calcitonin secreting cell	semapv:crossSpeciesExactMatch	CL:0000443	semapv:UnspecifiedMatching	1:n
ZFA:0009206	calcitonin secreting cell	semapv:crossSpeciesExactMatch	TAO:0009206	semapv:UnspecifiedMatching	1:n
