ClassID	ClassLabel	RO_0002488 existence starts during ID	RO_0002488 existence starts during Label	RO_0002492 existence ends during ID	RO_0002492 existence ends during Label	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
UBERON:0014598	paraventricular nucleus of the hypothalamus descending division - forniceal part					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014599	paraventricular nucleus of the hypothalamus magnocellular division - anterior magnocellular part					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014600	paraventricular nucleus of the hypothalamus magnocellular division - medial magnocellular part					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014601	paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014602	paraventricular nucleus of the hypothalamus descending division					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014603	paraventricular nucleus of the hypothalamus magnocellular division					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014604	paraventricular nucleus of the hypothalamus parvicellular division					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014605	fundus striati					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014606	infundibular stem					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014607	thoracic spinal cord lateral horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014609	thoracic spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014610	thoracic spinal cord ventral horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014611	apex of thoracic spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014612	substantia gelatinosa of thoracic spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014613	cervical spinal cord gray matter					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014614	cervical spinal cord white matter					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014616	dorsal nerve root of thoracic spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014617	ventral nerve root of thoracic spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014619	cervical spinal cord lateral horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014620	cervical spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014621	cervical spinal cord ventral horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014622	apex of cervical spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014623	substantia gelatinosa of cervical spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014624	basis modioli					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014626	base of cochlear canal					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014628	vestibular fissure of the cochlear canal					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014629	terminal part of the cochlear canal					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014630	ventral gray commissure of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014631	dorsal gray commissure of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014632	apex of lumbar spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014633	substantia gelatinosa of lumbar spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0014634	ventral nerve root of cervical spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014635	dorsal nerve root of cervical spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014636	thoracic spinal cord gray matter					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014637	thoracic spinal cord white matter					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014638	lumbar spinal cord dorsal horn					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014641	terminal nerve root					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014642	vestibulocerebellum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014643	spinoocerebellum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014644	cerebrocerebellum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014647	hemisphere part of cerebellar anterior lobe					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014648	hemisphere part of cerebellar posterior lobe					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014649	white matter of medulla oblongata					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014650	dorsal hypothalamic nucleus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014663	nucleus recessus lateralis					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014664	nucleus recessus posterioris					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014665	nucleus preopticus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014666	nucleus recessus preopticus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014667	periventricular nucleus of hypothalamus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014682	tooth whorl					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014683	parasymphisial tooth whorl					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014684	Helicoprion tooth whorl					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014685	pterygoid plexus					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014686	angular vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014693	inferior alveolar artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014696	anterior choroidal artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014697	posterior choroidal artery					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014698	lacrimal caruncle					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0014702	frontonasal process epithelium					ZFS:0000020	Gastrula:75%-epiboly (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014703	anal membrane ectodermal component					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014704	pleuroperitoneal canal lumen								
UBERON:0014705	median lingual swelling epithelium					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014706	primitive renal collecting duct system					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014716	interlobular duct							UBERON:0000113	post-juvenile adult stage
UBERON:0014717	mucous acinus								
UBERON:0014719	intralobular duct							UBERON:0000113	post-juvenile adult stage
UBERON:0014720	interlobar duct							UBERON:0000113	post-juvenile adult stage
UBERON:0014725	intercalated duct							UBERON:0000113	post-juvenile adult stage
UBERON:0014727	intercalated duct of salivary gland					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014729	striated duct of salivary gland					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014730	osteon								
UBERON:0014731	haversian canal							UBERON:0000113	post-juvenile adult stage
UBERON:0014732	compound cell cluster organ					UBERON:0000111	organogenesis stage		
UBERON:0014733	dorsal ventricular ridge of pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014734	allocortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014735	paleocortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014736	periallocortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014738	medial pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014740	dorsal pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014741	lateral pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014742	central nucleus of pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014756	Wulst					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014760	gustatory nucleus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014761	spinal trigeminal tract					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014764	anatomical line along groove								
UBERON:0014768	superior palpebral vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014769	palpebral vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014770	palpebral artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014773	medial palpebral artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014775	prosomere					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014776	nervous system mesomere					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014777	spinal neuromere					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014778	cell group								
UBERON:0014779	liver reticuloendothelial system					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0014781	stomodeal ectoderm					ZFS:0000020	Gastrula:75%-epiboly (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0014783	cloacal muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014784	transverse cloacal muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014785	levator cloacae					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014790	lingual septum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014792	musculature of pelvic complex					ZFS:0000023	Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014793	musculature of pectoral complex					ZFS:0000023	Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014794	pectoral appendage muscle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014795	pelvic appendage muscle					ZFS:0000042	Juvenile:Days 30-44 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014796	common tendinous ring								
UBERON:0014797	hypobranchial group muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014801	nuchal line					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014802	highest nuchal line					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014803	superior nuchal line					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014804	median nuchal line					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014805	inferior nuchal line					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014835	serratus muscle					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014836	levator arcuum muscle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014838	xiphihumeralis					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014851	chorda tendinea of left ventricle					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0014852	chorda tendinea of right ventricle					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0014853	commissural leaflet of mitral valve					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0014854	anterior leaflet of mitral valve					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0014855	posterior leaflet of mitral valve					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0014856	cysticercus stage								
UBERON:0014857	zoea stage								
UBERON:0014858	post-larval stage								
UBERON:0014859	megalopa stage								
UBERON:0014860	copepodite stage								
UBERON:0014861	glaucothoe stage								
UBERON:0014862	trochophore stage								
UBERON:0014863	veliger stage								
UBERON:0014864	caterpillar stage								
UBERON:0014870	inferior orbital fissure					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014889	left hemisphere of cerebellum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014890	right hemisphere of cerebellum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014891	brainstem white matter					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014892	skeletal muscle organ					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014898	lamina terminalis of ischium					ZFS:0000042	Juvenile:Days 30-44 (Danio)		
UBERON:0014903	primordial vasculature								
UBERON:0014904	intersegmental pulmonary vein					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0014907	intersomitic vessel					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014908	cerebellopontine angle					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014912	thalamic eminence					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014913	ventral pallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014914	blood-testis barrier								
UBERON:0014915	genu of facial nerve					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0014918	retrosplenial granular cortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014932	periventricular white matter					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014933	periventricular gray matter					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0014934	cerebral cortex mantle layer					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014935	cerebral cortex marginal layer					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014936	cerebral cortex ventricular layer					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014940	cerebral cortex subventricular zone					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0014950	layer of developing cerebral cortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015005	vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015006	coccygeal vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015007	cervical vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015008	thoracic vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015009	lumbar vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015010	sacral vertebra endochondral element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015015	supraoccipital endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015016	stapes endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015017	incus endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015018	malleus endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015019	rib endochondral element					UBERON:0000111	organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015020	otic capsule endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015048	basioccipital endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015051	exoccipital endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015054	iliac endochondral element					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015055	pubic endochondral element					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015056	ischial endochondral element					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015057	scapula endochondral element					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015058	alisphenoid endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015059	orbitosphenoid endochondral element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015060	sphenoid endochondral element					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015062	bone condensation					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015117	lamina terminalis of cerebral hemisphere					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015120	right outer canthus					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0015121	left outer canthus					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0015122	anatomical line between outer canthi								
UBERON:0015125	anterior internodal tract					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015126	middle internodal tract					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015127	posterior internodal tract					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015128	subepicardial layer of epicardium					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015129	epicardial fat					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015139	infundibulum of gallbladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015143	mesenteric fat pad					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015152	gland of orbital region					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015153	medial gland of orbital region					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015154	lateral gland of orbital region					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015155	conjunctival space					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0015156	terminal branch of ophthalmic artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015157	zygomatico-orbital artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015160	supraorbital artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015161	inferior branch of oculomotor nerve					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015162	superior branch of oculomotor nerve					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015165	multi-unit eye					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015169	tapetum					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)		
UBERON:0015173	helicine branch of uterine artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015177	helicine artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
