#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FMA: "http://purl.org/sig/ont/fma/fma"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  ORCID: "https://orcid.org/"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/cl/cl.sssom.tsv"
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "http://creativecommons.org/licenses/by/4.0/"
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_date
CL:0000632	hepatic stellate cell	semapv:crossSpeciesExactMatch	FMA:67763		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000633	Hensen cell	semapv:crossSpeciesExactMatch	FMA:79799		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000634	Claudius cell	semapv:crossSpeciesExactMatch	FMA:79802		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000635	Deiter's cell	semapv:crossSpeciesExactMatch	FMA:75725		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000636		semapv:crossSpeciesExactMatch	ZFA:0009280	Muller cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000637	chromophil cell of anterior pituitary gland	semapv:crossSpeciesExactMatch	FMA:83089		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000638	acidophil cell of pars distalis of adenohypophysis	semapv:crossSpeciesExactMatch	FMA:83093		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000639	basophil cell of pars distalis of adenohypophysis	semapv:crossSpeciesExactMatch	FMA:83094		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000641	chromophobe cell	semapv:crossSpeciesExactMatch	FMA:83626		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000642		semapv:crossSpeciesExactMatch	ZFA:0009281	folliculostellate cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000644		semapv:crossSpeciesExactMatch	ZFA:0009282	Bergmann glial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000644	Bergmann glial cell	semapv:crossSpeciesExactMatch	FMA:54559		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000645	pituicyte	semapv:crossSpeciesExactMatch	FMA:83503		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000646	basal cell	semapv:crossSpeciesExactMatch	FMA:62516		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000647	multinucleated giant cell	semapv:crossSpeciesExactMatch	FMA:83035		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000648		semapv:crossSpeciesExactMatch	ZFA:0005238	juxtaglomerular cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000648	kidney granular cell	semapv:crossSpeciesExactMatch	FMA:84138		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000649	prickle cell	semapv:crossSpeciesExactMatch	FMA:69059		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000650		semapv:crossSpeciesExactMatch	ZFA:0009283	mesangial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000650	mesangial cell	semapv:crossSpeciesExactMatch	FMA:70972		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000652		semapv:crossSpeciesExactMatch	ZFA:0009284	pinealocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000652	pinealocyte	semapv:crossSpeciesExactMatch	FMA:83417		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000653		semapv:crossSpeciesExactMatch	ZFA:0009285	podocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000653	podocyte	semapv:crossSpeciesExactMatch	FMA:70967		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000654	primary oocyte	semapv:crossSpeciesExactMatch	FMA:18645		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000655	secondary oocyte	semapv:crossSpeciesExactMatch	FMA:18646		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000656	primary spermatocyte	semapv:crossSpeciesExactMatch	FMA:72292		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000657		semapv:crossSpeciesExactMatch	FBbt:00004941	secondary spermatocyte	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000657	secondary spermatocyte	semapv:crossSpeciesExactMatch	FMA:72293		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000666		semapv:crossSpeciesExactMatch	ZFA:0009286	fenestrated cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000667		semapv:crossSpeciesExactMatch	ZFA:0009287	collagen secreting cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000669		semapv:crossSpeciesExactMatch	ZFA:0009112	pericyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000669	pericyte	semapv:crossSpeciesExactMatch	FMA:63174		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000670		semapv:crossSpeciesExactMatch	ZFA:0009288	primordial germ cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000670	primordial germ cell	semapv:crossSpeciesExactMatch	FMA:70567		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000671		semapv:crossSpeciesExactMatch	FBbt:00004906	centripetal follicle cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000673		semapv:crossSpeciesExactMatch	FBbt:00003686	Kenyon cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000674		semapv:crossSpeciesExactMatch	FBbt:00004910	stalk follicle cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000677		semapv:crossSpeciesExactMatch	ZFA:0009289	gut absorptive cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000679		semapv:crossSpeciesExactMatch	FBbt:00100291	glutamatergic neuron	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000679		semapv:crossSpeciesExactMatch	ZFA:0009290	glutamatergic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000679	glutamatergic neuron	semapv:crossSpeciesExactMatch	WBbt:0006829		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000680		semapv:crossSpeciesExactMatch	ZFA:0009291	muscle precursor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000681		semapv:crossSpeciesExactMatch	ZFA:0009292	radial glial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000682		semapv:crossSpeciesExactMatch	ZFA:0009293	M cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000682	M cell of gut	semapv:crossSpeciesExactMatch	FMA:62929		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000683		semapv:crossSpeciesExactMatch	ZFA:0009294	ependymoglial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000686		semapv:crossSpeciesExactMatch	ZFA:0009295	cerebrospinal fluid secreting cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000687		semapv:crossSpeciesExactMatch	FBbt:00004213	photoreceptor cell R1	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000688		semapv:crossSpeciesExactMatch	ZFA:0009296	perijunctional fibroblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000690		semapv:crossSpeciesExactMatch	FBbt:00004215	photoreceptor cell R2	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000691		semapv:crossSpeciesExactMatch	ZFA:0009297	stellate interneuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000692		semapv:crossSpeciesExactMatch	ZFA:0009298	terminal Schwann cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000693		semapv:crossSpeciesExactMatch	ZFA:0009299	neuroglioform cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000694		semapv:crossSpeciesExactMatch	FBbt:00004217	photoreceptor cell R3	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000695		semapv:crossSpeciesExactMatch	ZFA:0009300	Cajal-Retzius cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000696	PP cell	semapv:crossSpeciesExactMatch	FMA:62938		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000696	PP cell	semapv:crossSpeciesExactMatch	FMA:83409		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000697		semapv:crossSpeciesExactMatch	FBbt:00004219	photoreceptor cell R4	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000700		semapv:crossSpeciesExactMatch	FBbt:00005131	dopaminergic neuron	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000700		semapv:crossSpeciesExactMatch	ZFA:0009301	dopaminergic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000700	dopaminergic neuron	semapv:crossSpeciesExactMatch	WBbt:0006746		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000700	dopaminergic neuron	semapv:crossSpeciesExactMatch	FMA:84787		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000702		semapv:crossSpeciesExactMatch	FBbt:00004221	photoreceptor cell R5	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000703		semapv:crossSpeciesExactMatch	ZFA:0009302	sustentacular cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000704		semapv:crossSpeciesExactMatch	ZFA:0009303	endothelial tip cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000705		semapv:crossSpeciesExactMatch	FBbt:00004223	photoreceptor cell R6	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000706		semapv:crossSpeciesExactMatch	ZFA:0009304	choroid plexus epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000706	choroid plexus epithelial cell	semapv:crossSpeciesExactMatch	FMA:70549		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000707		semapv:crossSpeciesExactMatch	FBbt:00004225	photoreceptor cell R7	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000708		semapv:crossSpeciesExactMatch	ZFA:0009305	leptomeningeal cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000709		semapv:crossSpeciesExactMatch	FBbt:00004227	photoreceptor cell R8	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000710	neurecto-epithelial cell	semapv:crossSpeciesExactMatch	FMA:70557		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000715		semapv:crossSpeciesExactMatch	FBbt:00001690	embryonic/larval crystal cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000718		semapv:crossSpeciesExactMatch	FBbt:00004193	cone cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000723		semapv:crossSpeciesExactMatch	ZFA:0009307	somatic stem cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000731		semapv:crossSpeciesExactMatch	ZFA:0009308	urothelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000731	urothelial cell	semapv:crossSpeciesExactMatch	FMA:84127		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000735		semapv:crossSpeciesExactMatch	FBbt:00005917	lymph gland derived hemocyte	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000737		semapv:crossSpeciesExactMatch	ZFA:0005784	striated muscle cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000737	striated muscle cell	semapv:crossSpeciesExactMatch	FMA:86936		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000738		semapv:crossSpeciesExactMatch	ZFA:0009309	leukocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000738	leukocyte	skos:narrowMatch	NCIT:C12529		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000738	leukocyte	semapv:crossSpeciesExactMatch	FMA:62852		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000740		semapv:crossSpeciesExactMatch	ZFA:0009310	retinal ganglion cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000740	retinal ganglion cell	semapv:crossSpeciesExactMatch	FMA:67765		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000741		semapv:crossSpeciesExactMatch	ZFA:0009311	spinal accessory motor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000742		semapv:crossSpeciesExactMatch	ZFA:0009312	periarticular chondrocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000743		semapv:crossSpeciesExactMatch	ZFA:0009313	hypertrophic chondrocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000744		semapv:crossSpeciesExactMatch	ZFA:0009314	columnar chondrocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000745		semapv:crossSpeciesExactMatch	ZFA:0009315	horizontal cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000746		semapv:crossSpeciesExactMatch	ZFA:0009316	cardiac muscle cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000746	cardiac muscle cell	semapv:crossSpeciesExactMatch	FMA:14067		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000747		semapv:crossSpeciesExactMatch	ZFA:0009317	cyanophore	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000748		semapv:crossSpeciesExactMatch	ZFA:0009318	retinal bipolar neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000749		semapv:crossSpeciesExactMatch	ZFA:0009319	ON-bipolar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000750		semapv:crossSpeciesExactMatch	ZFA:0009320	OFF-bipolar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000751		semapv:crossSpeciesExactMatch	ZFA:0009321	rod bipolar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000751	rod bipolar cell	semapv:crossSpeciesExactMatch	FMA:67750		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000752		semapv:crossSpeciesExactMatch	ZFA:0009322	cone retinal bipolar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000762		semapv:crossSpeciesExactMatch	ZFA:0009323	thrombocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000763		semapv:crossSpeciesExactMatch	ZFA:0009324	myeloid cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000764		semapv:crossSpeciesExactMatch	ZFA:0009325	erythroid lineage cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000764	erythroid lineage cell	semapv:crossSpeciesExactMatch	FMA:62845		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000764	erythroid lineage cell	semapv:crossSpeciesExactMatch	FMA:83516		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000765		semapv:crossSpeciesExactMatch	ZFA:0005237	erythroblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000765	erythroblast	semapv:crossSpeciesExactMatch	FMA:83504		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000766		semapv:crossSpeciesExactMatch	ZFA:0009326	myeloid leukocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000767	basophil	semapv:crossSpeciesExactMatch	FMA:62862		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000769	basophilic metamyelocyte	semapv:crossSpeciesExactMatch	FMA:84198		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000771	eosinophil	semapv:crossSpeciesExactMatch	FMA:62861		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000775		semapv:crossSpeciesExactMatch	ZFA:0009327	neutrophil	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000775	neutrophil	semapv:crossSpeciesExactMatch	FMA:62860		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000776		semapv:crossSpeciesExactMatch	ZFA:0009328	immature neutrophil	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000778		semapv:crossSpeciesExactMatch	ZFA:0009329	mononuclear osteoclast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000781		semapv:crossSpeciesExactMatch	ZFA:0009330	mononuclear odontoclast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000785		semapv:crossSpeciesExactMatch	ZFA:0009331	mature B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000786		semapv:crossSpeciesExactMatch	ZFA:0009332	plasma cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000786	plasma cell	semapv:crossSpeciesExactMatch	FMA:70574		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000787		semapv:crossSpeciesExactMatch	ZFA:0009333	memory B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000788		semapv:crossSpeciesExactMatch	ZFA:0009334	naive B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000789		semapv:crossSpeciesExactMatch	ZFA:0009335	alpha-beta T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000798		semapv:crossSpeciesExactMatch	ZFA:0009336	gamma-delta T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000799		semapv:crossSpeciesExactMatch	ZFA:0009337	immature gamma-delta T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000800		semapv:crossSpeciesExactMatch	ZFA:0009338	mature gamma-delta T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000801		semapv:crossSpeciesExactMatch	ZFA:0009339	gamma-delta intraepithelial T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000813		semapv:crossSpeciesExactMatch	ZFA:0009342	memory T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000815	regulatory T cell	semapv:crossSpeciesExactMatch	FMA:84070		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000816		semapv:crossSpeciesExactMatch	ZFA:0009343	immature B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000817		semapv:crossSpeciesExactMatch	ZFA:0009344	precursor B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000818		semapv:crossSpeciesExactMatch	ZFA:0009345	transitional stage B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000823		semapv:crossSpeciesExactMatch	ZFA:0009346	immature natural killer cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000824		semapv:crossSpeciesExactMatch	ZFA:0009347	mature natural killer cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000825		semapv:crossSpeciesExactMatch	ZFA:0009348	pro-NK cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000826		semapv:crossSpeciesExactMatch	ZFA:0009349	pro-B cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000827		semapv:crossSpeciesExactMatch	ZFA:0009350	pro-T cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000828		semapv:crossSpeciesExactMatch	ZFA:0009351	thromboblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000830	basophilic promyelocyte	semapv:crossSpeciesExactMatch	FMA:84208		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000833	eosinophilic promyelocyte	semapv:crossSpeciesExactMatch	FMA:84199		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000834		semapv:crossSpeciesExactMatch	ZFA:0009352	neutrophil progenitor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000835		semapv:crossSpeciesExactMatch	ZFA:0009353	myeloblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000835	myeloblast	semapv:crossSpeciesExactMatch	FMA:83524		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000836	promyelocyte	semapv:crossSpeciesExactMatch	FMA:83530		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000837		semapv:crossSpeciesExactMatch	ZFA:0009354	hematopoietic multipotent progenitor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000838		semapv:crossSpeciesExactMatch	ZFA:0009355	lymphoid progenitor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000838	lymphoid lineage restricted progenitor cell	semapv:crossSpeciesExactMatch	FMA:70338		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000839		semapv:crossSpeciesExactMatch	ZFA:0009356	myeloid lineage restricted progenitor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000839	myeloid lineage restricted progenitor cell	semapv:crossSpeciesExactMatch	FMA:70339		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000841	mature conventional dendritic cell	semapv:crossSpeciesExactMatch	FMA:83038		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000842		semapv:crossSpeciesExactMatch	ZFA:0009357	mononuclear cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000842	mononuclear cell	semapv:crossSpeciesExactMatch	FMA:86713		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000847		semapv:crossSpeciesExactMatch	ZFA:0009358	ciliated olfactory receptor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000848		semapv:crossSpeciesExactMatch	ZFA:0009359	microvillous olfactory receptor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000849		semapv:crossSpeciesExactMatch	ZFA:0009360	crypt olfactory receptor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000850		semapv:crossSpeciesExactMatch	FBbt:00005133	serotonergic neuron	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0000850		semapv:crossSpeciesExactMatch	ZFA:0009361	serotonergic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000850	serotonergic neuron	semapv:crossSpeciesExactMatch	WBbt:0006837		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000851		semapv:crossSpeciesExactMatch	ZFA:0009362	neuromast mantle cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000852		semapv:crossSpeciesExactMatch	ZFA:0009363	neuromast support cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000853		semapv:crossSpeciesExactMatch	ZFA:0009364	olfactory epithelial support cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000853	olfactory epithelial supporting cell	semapv:crossSpeciesExactMatch	FMA:62302		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000854		semapv:crossSpeciesExactMatch	ZFA:0009365	interneuromast cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000855		semapv:crossSpeciesExactMatch	ZFA:0009366	hair cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000856		semapv:crossSpeciesExactMatch	ZFA:0009367	neuromast hair cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000857		semapv:crossSpeciesExactMatch	ZFA:0009368	slow muscle myoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000858		semapv:crossSpeciesExactMatch	ZFA:0009369	fast muscle myoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000861	elicited macrophage	semapv:crossSpeciesExactMatch	FMA:84643		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000861	elicited macrophage	semapv:crossSpeciesExactMatch	FMA:84645		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000864	tissue-resident macrophage	semapv:crossSpeciesExactMatch	FMA:84642		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000864	tissue-resident macrophage	semapv:crossSpeciesExactMatch	FMA:84644		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000871	splenic macrophage	semapv:crossSpeciesExactMatch	FMA:83026		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000891	foam cell	semapv:crossSpeciesExactMatch	FMA:83586		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000893	thymocyte	semapv:crossSpeciesExactMatch	XAO:0003159		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000893	thymocyte	semapv:crossSpeciesExactMatch	FMA:72202		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000910	cytotoxic T cell	semapv:crossSpeciesExactMatch	FMA:70573		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000917	Tc1 cell	semapv:crossSpeciesExactMatch	FMA:84793		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000918	Tc2 cell	semapv:crossSpeciesExactMatch	FMA:84794		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000980	plasmablast	semapv:crossSpeciesExactMatch	FMA:84371		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000988		semapv:crossSpeciesExactMatch	ZFA:0005830	hematopoietic cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0000988	hematopoietic cell	semapv:crossSpeciesExactMatch	FMA:70366		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000988	hematopoietic cell	semapv:crossSpeciesExactMatch	FMA:83598		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0000990	conventional dendritic cell	semapv:crossSpeciesExactMatch	FMA:84191		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0001031		semapv:crossSpeciesExactMatch	ZFA:0001691	cerebellar granule cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0001039	terminally differentiated osteoblast	skos:exactMatch	VSAO:0000116		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0001040	non-terminally differentiated osteoblast	skos:exactMatch	VSAO:0000117		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0001658		semapv:crossSpeciesExactMatch	FBbt:00004230	pigment cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0002003	CD34-positive, GlyA-negative erythroid progenitor cell	semapv:crossSpeciesExactMatch	FMA:83517		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002062	pulmonary alveolar type 1 cell	semapv:crossSpeciesExactMatch	FMA:62500		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002063	pulmonary alveolar type 2 cell	semapv:crossSpeciesExactMatch	FMA:62501		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002064		semapv:crossSpeciesExactMatch	ZFA:0005739	pancreatic acinar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002064	pancreatic acinar cell	semapv:crossSpeciesExactMatch	FMA:63032		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002066	Feyrter cell	semapv:crossSpeciesExactMatch	FMA:14118		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002067	type A enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62939		semapv:UnspecifiedMatching	obo:cl.owl		
