ID	label	SYNONYMS
UBERON:0014489	middle phalanx of digit 3	3rd digit intermediate phalanx|3rd digit middle phalanx|3rd digit of intermediate phalanx|3rd digit of middle phalanx|digit 3 intermediate phalanx|digit 3 middle phalanx|digit III P2|intermediate phalanx of 3rd digit|intermediate phalanx of digit 3|intermediate phalanx of third digit|middle phalanx of 3rd digit|middle phalanx of digit III|middle phalanx of middle digit|middle phalanx of third digit|third digit intermediate phalanx|third digit middle phalanx|third middle phalanx
UBERON:0014490	middle phalanx of digit 4	4th digit intermediate phalanx|4th digit middle phalanx|4th digit of intermediate phalanx|4th digit of middle phalanx|digit 4 intermediate phalanx|digit 4 middle phalanx|digit IV P2|fourth digit intermediate phalanx|fourth digit middle phalanx|fourth middle phalanx|intermediate phalanx of 4th digit|intermediate phalanx of digit 4|intermediate phalanx of fourth digit|middle phalanx of 4th digit|middle phalanx of digit IV|middle phalanx of fourth digit|middle phalanx of ring digit
UBERON:0014491	middle phalanx of digit 5	5th digit intermediate phalanx|5th digit middle phalanx|5th digit of intermediate phalanx|5th digit of middle phalanx|digit 5 intermediate phalanx|digit 5 middle phalanx|digit V P2|fifth digit intermediate phalanx|fifth digit middle phalanx|fifth middle phalanx|intermediate phalanx of 5th digit|intermediate phalanx of digit 5|intermediate phalanx of fifth digit|middle phalanx of 5th digit|middle phalanx of digit V|middle phalanx of fifth digit|middle phalanx of little digit
UBERON:0014501	proximal phalanx of digit 1	digit I P1|digit I-1|first proximal phalanx of autopod|proximal phalanx of digit I|proximal phalanx of first digit of autopod
UBERON:0014502	proximal phalanx of digit 2	2nd digit of autopod proximal phalanx|2nd digit proximal phalanx|autopod digit 2 proximal phalanx|digit II-1|digit IU P1|proximal phalanx of 2nd digit|proximal phalanx of 2nd digit of autopod|proximal phalanx of digit II|proximal phalanx of index digit|proximal phalanx of second digit|proximal phalanx of second digit of autopod|second digit proximal phalanx|second proximal phalanx of autopod
UBERON:0014503	proximal phalanx of digit 3	3rd digit of autopod proximal phalanx|3rd digit proximal phalanx|autopod digit 3 proximal phalanx|digit III P1|digit III-1|proximal phalanx of 3rd digit|proximal phalanx of 3rd digit of autopod|proximal phalanx of digit III|proximal phalanx of middle digit|proximal phalanx of third digit|proximal phalanx of third digit of autopod|third digit proximal phalanx|third proximal phalanx of autopod
UBERON:0014504	proximal phalanx of digit 4	4th digit of autopod proximal phalanx|4th digit proximal phalanx|autopod digit 4 proximal phalanx|digit IV P1|digit IV-1|fourth digit proximal phalanx|fourth proximal phalanx of autopod|proximal phalanx of 4th digit|proximal phalanx of 4th digit of autopod|proximal phalanx of digit IV|proximal phalanx of fourth digit|proximal phalanx of fourth digit of autopod|proximal phalanx of ring digit
UBERON:0014505	proximal phalanx of digit 5	5th digit of autopod proximal phalanx|5th digit proximal phalanx|autopod digit 5 proximal phalanx|digit V P1|digit V-1|fifth digit proximal phalanx|fifth proximal phalanx of autopod|proximal phalanx of 5th digit|proximal phalanx of 5th digit of autopod|proximal phalanx of digit V|proximal phalanx of fifth digit|proximal phalanx of fifth digit of autopod|proximal phalanx of little digit
UBERON:0014762	fused metapodial bones 2-4	fused central metapodials|fused metapodials 2-4|metapodial 2+3+4
UBERON:0014763	fused metatarsal bones 2-4	cannon bone|fused central metatarsals|fused metatarsals 2-4|metatarsal 2+3+4
UBERON:0014871	distal epiphysis of distal phalanx of pedal digit 1	distal end of distal phalanx of big toe|distal epiphysis of distal phalanx of big toe|distal epiphysis of distal phalanx of pedal digit I|head of distal phalanx of big toe|head of distal phalanx of first digit of foot|head of distal phalanx of great toe|ungual tuberosity of distal phalanx of big toe
UBERON:0014872	distal epiphysis of distal phalanx of pedal digit 2	distal end of distal phalanx of second toe|distal epiphysis of distal phalanx of pedal digit II|distal epiphysis of distal phalanx of second toe|head of distal phalanx of second toe|ungual tuberosity of distal phalanx of second toe
UBERON:0014873	distal epiphysis of distal phalanx of pedal digit 3	distal end of distal phalanx of third toe|distal epiphysis of distal phalanx of pedal digit III|distal epiphysis of distal phalanx of third toe|head of distal phalanx of third digit of foot|head of distal phalanx of third toe|ungual tuberosity of distal phalanx of third toe
UBERON:0014874	distal epiphysis of distal phalanx of pedal digit 4	distal end of distal phalanx of fourth toe|distal epiphysis of distal phalanx of fourth toe|distal epiphysis of distal phalanx of pedal digit IV|head of distal phalanx of fourth digit of foot|head of distal phalanx of fourth toe|ungal tuberosity of distal phalanx of fourth toe
UBERON:0014875	distal epiphysis of distal phalanx of pedal digit 5	distal end of distal phalanx of little toe|distal epiphysis of distal phalanx of little toe|distal epiphysis of distal phalanx of pedal digit V|head of distal phalanx of fifth digit of foot|head of distal phalanx of fifth toe|head of distal phalanx of little toe|ungual tuberosity of distal phalanx of fifth toe
UBERON:0014876	distal epiphysis of distal phalanx of pedal digit	distal end of distal phalanx of toe|head of distal phalanx of digit of foot|head of distal phalanx of digit of pes|head of distal phalanx of toe
UBERON:0014881	distal epiphysis of distal phalanx of manual digit 1	distal end of phalanx of right thumb|distal epiphysis of distal phalanx of manual digit I|distal epiphysis of distal phalanx of thumb|head of distal phalanx of first digit of hand|head of distal phalanx of thumb|ungual tuberosity of distal phalanx of thumb
UBERON:0014882	distal epiphysis of distal phalanx of manual digit 2	distal end of distal phalanx of index finger|distal end of distal phalanx of second finger|distal epiphysis of distal phalanx of index finger|distal epiphysis of distal phalanx of manual digit II|head of distal phalanx of index finger|head of distal phalanx of second finger|ungual tuberosity of distal phalanx of index finger
UBERON:0014883	distal epiphysis of distal phalanx of manual digit 3	distal end of distal phalanx of middle finger|distal end of distal phalanx of third finger|distal epiphysis of distal phalanx of manual digit III|distal epiphysis of distal phalanx of middle finger|head of distal phalanx of middle finger|head of distal phalanx of third digit of hand|head of distal phalanx of third finger|ungual tuberosity of distal phalanx of middle finger
UBERON:0014884	distal epiphysis of distal phalanx of manual digit 4	distal end of distal phalanx of fourth finger|distal end of distal phalanx of ring finger|distal epiphysis of distal phalanx of manual digit IV|distal epiphysis of distal phalanx of ring finger|head of distal phalanx of fourth digit of hand|head of distal phalanx of fourth finger|head of distal phalanx of ring finger|ungual tuberosity of distal phalanx of ring finger
UBERON:0014885	distal epiphysis of distal phalanx of manual digit 5	distal end of distal phalanx of fifth finger|distal end of distal phalanx of little finger|distal epiphysis of distal phalanx of little finger|distal epiphysis of distal phalanx of manual digit V|head of distal phalanx of fifth digit of hand|head of distal phalanx of fifth finger|head of distal phalanx of little finger|ungual tuberosity of distal phalanx of little finger
UBERON:0014886	distal epiphysis of distal phalanx of manual digit	distal end of distal phalanx of finger|head of distal phalanx of digit of hand|head of distal phalanx of digit of manus|head of distal phalanx of finger
UBERON:0014887	distal epiphysis of distal phalanx of digit	distal end of distal phalanx of digit|head of distal phalanx|head of distal phalanx of digit|head of distal phalanx of digit of autopod
UBERON:0014898	lamina terminalis of ischium	
UBERON:0015001	radius endochondral element	radius element|radius skeletal element
UBERON:0015002	radius-ulna endochondral element	radius-ulna element|radius-ulna skeletal element
UBERON:0015003	ulna endochondral element	ulna element|ulna skeletal element
UBERON:0015004	tibia endochondral element	tibia element|tibia skeletal element
UBERON:0015011	tibiotarsus endochondral element	tibiotarsus element|tibiotarsus skeletal element
UBERON:0015012	tarsometatarsus endochondral element	tarsometatarsus element|tarsometatarsus skeletal element
UBERON:0015013	fibula endochondral element	fibula element|fibula skeletal element
UBERON:0015014	calcaneum endochondral element	calcaneum element|calcaneum skeletal element
UBERON:0015021	forelimb endochondral element	forelimb skeletal element
UBERON:0015022	hindlimb endochondral element	hindlimb bone skeletal element
UBERON:0015023	phalanx endochondral element	phalanx element|phalanx skeletal element
UBERON:0015024	manual digit phalanx endochondral element	manual digit phalanx element|manual digit phalanx skeletal element
UBERON:0015025	manual digit 1 phalanx endochondral element	manual digit 1 phalanx element|manual digit 1 phalanx skeletal element|manual digit I phalanx endochondral element
UBERON:0015026	manual digit 2 phalanx endochondral element	manual digit 2 phalanx element|manual digit 2 phalanx skeletal element|manual digit II phalanx endochondral element
UBERON:0015027	manual digit 3 phalanx endochondral element	manual digit 3 phalanx element|manual digit 3 phalanx skeletal element|manual digit III phalanx endochondral element
UBERON:0015028	manual digit 4 phalanx endochondral element	manual digit 4 phalanx element|manual digit 4 phalanx skeletal element|manual digit IV phalanx endochondral element
UBERON:0015029	manual digit 5 phalanx endochondral element	manual digit 5 phalanx element|manual digit 5 phalanx skeletal element|manual digit V phalanx endochondral element
UBERON:0015030	pedal digit phalanx endochondral element	pedal digit phalanx element|pedal digit phalanx skeletal element
UBERON:0015031	pedal digit 1 phalanx endochondral element	pedal digit 1 phalanx element|pedal digit 1 phalanx skeletal element|pedal digit I phalanx endochondral element
UBERON:0015032	pedal digit 2 phalanx endochondral element	pedal digit 2 phalanx element|pedal digit 2 phalanx skeletal element|pedal digit II phalanx endochondral element
UBERON:0015033	pedal digit 3 phalanx endochondral element	pedal digit 3 phalanx element|pedal digit 3 phalanx skeletal element|pedal digit III phalanx endochondral element
UBERON:0015034	pedal digit 4 phalanx endochondral element	pedal digit 4 phalanx element|pedal digit 4 phalanx skeletal element|pedal digit IV phalanx endochondral element
UBERON:0015035	pedal digit 5 phalanx endochondral element	pedal digit 5 phalanx element|pedal digit 5 phalanx skeletal element|pedal digit V phalanx endochondral element
UBERON:0015036	pedal digit metatarsal endochondral element	pedal digit metatarsal element|pedal digit metatarsal skeletal element
UBERON:0015037	pedal digit 1 metatarsal endochondral element	pedal digit 1 metatarsal element|pedal digit 1 metatarsal skeletal element|pedal digit I metatarsal endochondral element
UBERON:0015038	pedal digit 2 metatarsal endochondral element	pedal digit 2 metatarsal element|pedal digit 2 metatarsal skeletal element|pedal digit II metatarsal endochondral element
UBERON:0015039	pedal digit 3 metatarsal endochondral element	pedal digit 3 metatarsal element|pedal digit 3 metatarsal skeletal element|pedal digit III metatarsal endochondral element
UBERON:0015040	pedal digit 4 metatarsal endochondral element	pedal digit 4 metatarsal element|pedal digit 4 metatarsal skeletal element|pedal digit IV metatarsal endochondral element
UBERON:0015041	pedal digit 5 metatarsal endochondral element	pedal digit 5 metatarsal element|pedal digit 5 metatarsal skeletal element|pedal digit V metatarsal endochondral element
UBERON:0015042	manual digit metacarpus endochondral element	manual digit metacarpus element|manual digit metacarpus skeletal element
UBERON:0015043	manual digit 1 metacarpus endochondral element	manual digit 1 metacarpus element|manual digit 1 metacarpus skeletal element|manual digit I metacarpus endochondral element
UBERON:0015044	manual digit 2 metacarpus endochondral element	manual digit 2 metacarpus element|manual digit 2 metacarpus skeletal element|manual digit II metacarpus endochondral element
UBERON:0015045	manual digit 3 metacarpus endochondral element	manual digit 3 metacarpus element|manual digit 3 metacarpus skeletal element|manual digit III metacarpus endochondral element
UBERON:0015046	manual digit 4 metacarpus endochondral element	manual digit 4 metacarpus element|manual digit 4 metacarpus skeletal element|manual digit IV metacarpus endochondral element
UBERON:0015047	manual digit 5 metacarpus endochondral element	manual digit 5 metacarpus element|manual digit 5 metacarpus skeletal element|manual digit V metacarpus endochondral element
UBERON:0015049	carpus endochondral element	carpus element|carpus skeletal element
UBERON:0015050	tarsus endochondral element	tarsus element|tarsus skeletal element
UBERON:0015052	femur endochondral element	femur element|femur skeletal element
UBERON:0015053	humerus endochondral element	humerus element|humerus skeletal element
UBERON:0015054	iliac endochondral element	iliac element|iliac skeletal element
UBERON:0015055	pubic endochondral element	pubic element|pubic skeletal element
UBERON:0015056	ischial endochondral element	ischial element|ischial skeletal element
UBERON:0015057	scapula endochondral element	scapula element|scapula skeletal element
UBERON:0015061	limb endochondral element	limb bone endochondral element|limb bone skeletal element
UBERON:0015063	autopod endochondral element	
UBERON:0015064	autopod cartilage	
UBERON:0015067	centrale endochondral element	central mesopodium element|centralia
UBERON:0015068	distal carpal endochondral element	distal carpal|distal carpal
UBERON:0015069	distal carpal cartilage element	
UBERON:0015077	centrale cartilage	
UBERON:0015078	proximal carpal endochondral element	proximal carpal|proximal carpal element
UBERON:0015079	proximal carpal cartilage	
UBERON:0015080	proximal carpal bone pre-cartilage condensation	
UBERON:0015081	proximal tarsal endochondral element	proximal tarsal
UBERON:0015082	proximal tarsal cartilage	
UBERON:0015083	proximal tarsal bone pre-cartilage condensation	
UBERON:0015084	distal carpal bone 1 endochondral element	distal carpal 1
UBERON:0015085	distal carpal bone 1 cartilage	
UBERON:0015086	distal carpal bone 1 pre-cartilage condensation	
UBERON:0015087	distal carpal bone 2 endochondral element	distal carpal 2
UBERON:0015088	distal carpal bone 2 cartilage	
UBERON:0015089	distal carpal bone 2 pre-cartilage condensation	
UBERON:0015090	distal carpal bone 3 endochondral element	distal carpal 3
UBERON:0015091	distal carpal bone 3 cartilage	
UBERON:0015092	distal carpal bone 3 pre-cartilage condensation	
UBERON:0015093	distal carpal bone 4 endochondral element	distal carpal 4
UBERON:0015094	distal carpal bone 4 cartilage	
UBERON:0015095	distal carpal bone 4 pre-cartilage condensation	
UBERON:0015096	distal carpal bone 5 endochondral element	distal carpal 5
UBERON:0015097	distal carpal bone 5 cartilage	
UBERON:0015098	distal carpal bone 5 pre-cartilage condensation	
UBERON:0015099	distal tarsal endochondral element	distal tarsal
UBERON:0015100	distal tarsal cartilage	
UBERON:0015101	distal tarsal bone pre-cartilage condensation	
UBERON:0015102	distal tarsal bone 1 endochondral element	distal tarsal 1
UBERON:0015103	distal tarsal bone 1 cartilage	distal tarsal 1 cartilage|distal tarsal 1 cartilage element
UBERON:0015104	distal tarsal bone 1 pre-cartilage condensation	
UBERON:0015105	distal tarsal bone 2 endochondral element	distal tarsal 2
UBERON:0015106	distal tarsal bone 2 cartilage	distal tarsal 2 cartilage|distal tarsal 2 cartilage element
UBERON:0015107	distal tarsal bone 2 pre-cartilage condensation	
UBERON:0015108	distal tarsal bone 3 endochondral element	distal tarsal 3
UBERON:0015109	distal tarsal bone 3 cartilage	
UBERON:0015110	distal tarsal bone 3 pre-cartilage condensation	
UBERON:0015111	distal tarsal bone 4 endochondral element	distal tarsal 4
UBERON:0015112	distal tarsal bone 4 cartilage	
UBERON:0015113	distal tarsal bone 4 pre-cartilage condensation	
UBERON:0015114	distal tarsal bone 5 endochondral element	distal tarsal 5
UBERON:0015115	distal tarsal bone 5 cartilage	
UBERON:0015116	distal tarsal bone 5 pre-cartilage condensation	
UBERON:0015180	neck of talus	collum tali|talar neck|talus neck
UBERON:0016413	medullary cavity of long bone	central medullary cavity of long bone
UBERON:0016422	compact bone of long bone	
UBERON:0016423	compact bone of diaphysis	
UBERON:0016425	epiphyseal plate of radius	
UBERON:0016497	epicondyle of humerus	
UBERON:0016876	digit 6 digitopodial skeleton	digit 6|digit 6 skeleton|digit VI digitopodial skeleton
UBERON:0016877	digit 7 digitopodial skeleton	digit 7|digit 7 skeleton|digit VII digitopodial skeleton
UBERON:0016878	digit 8 digitopodial skeleton	digit 8|digit 8 skeleton|digit VIII digitopodial skeleton
UBERON:0016896	periosteum of long bone	long bone periosteum
UBERON:0016928	metaphysis of fibula	fibula metaphysis|fibular metaphysis
UBERON:0017261	intertarsal sesamoid	tarsal sesamoid
UBERON:0017750	proximal mesopodial endochondral element	
UBERON:0017751	proximal mesopodial cartilage element	
UBERON:0018099	distal mesopodial endochondral element	distal mesopodial
UBERON:0018100	distal mesopodial cartilage element	
UBERON:0018101	distal mesopodial pre-cartilage condensation	
UBERON:0018102	distal mesopodial bone	
UBERON:0018144	cervical rib	
UBERON:0018145	lumbar rib	
UBERON:0018266	third phalanx	
UBERON:0018305	bicipital surface	
UBERON:0018316	cuboid facet of calcaneum	
UBERON:0018322	fourth phalanx	
UBERON:0018326	ilioischiadic foramen	
UBERON:0018362	supracondylar tubercle	
UBERON:0018371	ventral supracondylar tubercle	
UBERON:0018372	dorsal supracondylar tubercle	
UBERON:0018667	neck of scapula	anatomical neck of scapula|scapular neck
UBERON:0018673	neck of fibula	fibula neck|fibular neck
UBERON:0035128	manus cartilage element	hand cartilage condensation
UBERON:0035129	pes cartilage element	foot cartilage condensation
UBERON:0035561	styliform element	
UBERON:0035878	subchondral region of epiphysis	subchondral bone
UBERON:1500000	scapular blade	
UBERON:1500005	ischial cartilage	
UBERON:1500006	paired fin radial bone	
UBERON:1500007	mesopterygium cartilage	
UBERON:1500008	pelvic fin distal radial bone	
UBERON:1500009	pelvic fin basipterygial radial	
UBERON:1500010	pelvic fin middle radial bone	
UBERON:1600006	paired fin radial element	
UBERON:1600008	pelvic fin distal radial element	
UBERON:1600010	pelvic fin middle radial element	
UBERON:1700006	paired fin radial cartilage	
UBERON:2000239	mesocoracoid bone	mesocoracoideum
UBERON:2000410	postcleithrum	métacleithrum|métaclithrum|paraclithrum|postclavicle|postcleithra|postcleithrum
UBERON:2000508	pelvic fin radial bone	pelvic actinost|pelvic radial
UBERON:2000544	pectoral fin actinotrichium	
UBERON:2000549	posttemporal	post-temporal|postemporal|posttemporale|suprascapula
UBERON:2000594	supracleithrum	hypercleithrum|supracleithra|supracleithrum|épiclithrum
UBERON:2000596	pelvic fin actinotrichium	
UBERON:2000623	basipterygium bone	basipterygia|basipterygium ischiatique|os pelvien|pelvic bone|pelvic plate|pubic plate
UBERON:2000663	extrascapula	extrascapular|extrascapular bone|scale bone|supratemporal|tabular
UBERON:2001415	pelvic fin distal radial bone 2	
UBERON:2001416	pelvic fin distal radial bone 3	
UBERON:2001417	pelvic fin distal radial bone 1	
UBERON:2001456	pectoral fin endoskeletal disc	fin plate cartilage
UBERON:2001537	mesocoracoid cartilage	mesocoracoideum
UBERON:2001539	basipterygium cartilage	
UBERON:2001586	pectoral fin radial bone	pectoral actinost
UBERON:2001587	pectoral fin proximal radial bone	pectoral actinost
UBERON:2001588	pectoral fin distal radial bone	
UBERON:2001589	propterygium cartilage	pectoral propterygium
UBERON:2001734	posterior process of basipterygium	ischiac process|ischiatic process|posterior pelvic process
UBERON:2001737	coracoid foramen	
UBERON:2001750	rib of vertebra 6	sixth pleural rib
UBERON:2001751	rib of vertebra 5	fifth pleural rib
UBERON:2001761	pectoral fin ray 1	pectoral fin lepidotrichium 1|pectoral fin ray 1
UBERON:2001762	pectoral fin ray 2	pectoral fin lepidotrichium 2|pectoral fin ray 2
UBERON:2001763	pectoral fin ray 3	pectoral fin lepidotrichium 3|pectoral fin ray 3
UBERON:2001764	pectoral fin ray 4	pectoral fin lepidotrichium 4|pectoral fin ray 4
UBERON:2001765	pectoral fin ray 5	pectoral fin lepidotrichium 5|pectoral fin ray 5
UBERON:2001766	pectoral fin ray 6	pectoral fin lepidotrichium 6|pectoral fin ray 6
UBERON:2001767	pectoral fin ray 7	pectoral fin lepidotrichium 7|pectoral fin ray 7
UBERON:2001776	pelvic fin ray 1	pelvic fin lepidotrichium 1
UBERON:2001777	pelvic fin ray 2	pelvic fin lepidotrichium 2
UBERON:2001778	pelvic fin ray 3	pelvic fin lepidotrichium 3
UBERON:2001779	pelvic fin ray 4	pelvic fin lepidotrichium 4
UBERON:2001780	pelvic fin ray 5	pelvic fin lepidotrichium 5
UBERON:2001781	pelvic fin ray 6	pelvic fin lepidotrichium 6
UBERON:2001782	pelvic fin ray 7	pelvic fin lepidotrichium 7
UBERON:2001787	pectoral fin spine	pectoral spine
UBERON:2001788	pelvic splint	
UBERON:2001852	postcleithrum 1	
UBERON:2001853	postcleithrum 2	
UBERON:2001854	postcleithrum 3	
UBERON:2001878	rib of vertebra 2	
UBERON:2001879	rib of vertebra 1	
UBERON:2001880	rib of vertebra 3	
UBERON:2001881	rib of vertebra 4	
UBERON:2001993	branched pectoral fin ray	pectoral fin branched ray
UBERON:2001998	posttemporal-supracleithrum	postemporo-supracleithrum|posttemporal|posttemporo-supracleithrum|supracleithrum
UBERON:2001999	posterior cleithral process	humeral process|postcleithral process
UBERON:2002000	posterior dentation of pectoral fin spine	pectoral fin spine posterior dentation|posterior denticle of pectoral fin spine|posterior serration of pectoral fin spine|posterior thorn of pectoral fin spine|posterior tooth of pectoral fin spine
UBERON:2002001	anterior dentation of pectoral fin spine	anterior denticle of pectoral fin spine|anterior serration of pectoral fin spine|anterior thorn of pectoral fin spine|anterior tooth of pectoral fin spine|pectoral fin spine anterior dentation
UBERON:2002002	anterior distal serration of pectoral fin spine	anterior denticle of pectoral fin spine|anterior serration of pectoral fin spine|anterior thorn of pectoral fin spine|anterior tooth of pectoral fin spine|pectoral fin spine anterior distal serration
UBERON:2002019	pterotic-posttemporal-supracleithrum	pterotic-supracleithrum
UBERON:2002026	pectoral fin proximal radial bone 1	first pectoral basal radial
UBERON:2002027	pectoral fin proximal radial bone 2	second pectoral basal radial
UBERON:2002028	pectoral fin proximal radial bone 3	third pectoral basal radial
UBERON:2002029	pectoral fin proximal radial bone 4	fourth pectoral basal radial
UBERON:2002030	ventral keel of coracoid	
UBERON:2002040	inter-coracoid joint	
UBERON:2002069	distal cartilage of posterior process of basipterygium	
UBERON:2002070	internal anterior process of basipterygium	internal anterior arm of basipterygium|internal arm of the basipterygium|mesial anterior arm of basipterygium|mesial anterior process of basipterygium
UBERON:2002071	distal cartilage of internal anterior process of basipterygium	
UBERON:2002072	middle anterior process of basipterygium	middle anterior arm of basipterygium
UBERON:2002073	distal cartilage of middle anterior process of basipterygium	
UBERON:2002074	external anterior process of basipterygium	external anterior arm of basipterygium|external arm of basipterygium|lateral anterior process of basipterygium|lateral pelvic process
UBERON:2002075	distal cartilage of external anterior process of basipterygium	
UBERON:2002076	lateral process of basipterygium	posterolateral process of basipterygium
UBERON:2002077	lateropterygium	
UBERON:2002086	pelvic axillary process	
UBERON:2002087	pectoral axillary process	
UBERON:2002270	pelvic fin spine	pelvic spine
UBERON:2002277	pectoral fin distal radial bone 1	
UBERON:2002279	pectoral fin distal radial bone 2	
UBERON:2002280	pectoral fin distal radial bone 3	
UBERON:2100508	pelvic fin radial element	pelvic actinost|pelvic radial
UBERON:2100623	basipterygium element	basipterygia|basipterygium|basiptrygium ischiatique|os pelvien|pelvic bone|pelvic plate|pubic plate
UBERON:2101415	pelvic fin distal radial element 2	
UBERON:2101416	pelvic fin distal radial element 3	
UBERON:2101417	pelvic fin distal radial element 1	
UBERON:2101586	pectoral fin radial element	pectoral actinost
UBERON:2101587	pectoral fin proximal radial element	
UBERON:2101588	pectoral fin distal radial element	
UBERON:2102026	pectoral fin proximal radial element 1	first pectoral basal radial|pectoral actinost 1
UBERON:2102027	pectoral fin proximal radial element 2	pectoral actinost 2|second pectoral basal radial
UBERON:2102028	pectoral fin proximal radial element 3	pectoral actinost 3|third pectoral basal radial
UBERON:2102029	pectoral fin proximal radial element 4	fourth pectoral basal radial|pectoral actinost 4
UBERON:2102277	pectoral fin distal radial element 1	
UBERON:2102279	pectoral fin distal radial element 2	
UBERON:2102280	pectoral fin distal radial element 3	
UBERON:2201415	pelvic fin distal radial cartilage 2	
UBERON:2201416	pelvic fin distal radial cartilage 3	
UBERON:2201417	pelvic fin distal radial cartilage 1	
UBERON:2201586	pectoral fin radial cartilage	
UBERON:2201587	pectoral fin proximal radial cartilage	
UBERON:2201588	pectoral fin distal radial cartilage	
UBERON:2202026	pectoral fin proximal radial cartilage 1	first pectoral basal radial cartilage
UBERON:2202027	pectoral fin proximal radial cartilage 2	second pectoral basal radial cartilage
UBERON:2202028	pectoral fin proximal radial cartilage 3	third pectoral basal radial cartilage
UBERON:2202029	pectoral fin proximal radial cartilage 4	fourth pectoral basal radial cartilage
UBERON:2202277	pectoral fin distal radial cartilage 1	
UBERON:2202279	pectoral fin distal radial cartilage 2	
UBERON:2202280	pectoral fin distal radial cartilage 3	
UBERON:3000748	suprascapula	adscapulum|episcapulum|omolita|scapula major
UBERON:3000752	pars acromialis	
UBERON:3000753	pars glenoidalis of scapula	glenoid head of scapula
UBERON:3000755	pectoral girdle opening	
UBERON:3000756	crista dorsalis humeri	crista dorsalis 
UBERON:3000757	zonal area	
UBERON:3000759	omosternum	episternum|interclavicle|prezonal element|prezonal sternum|sternum superior
UBERON:3000762	epicoracoid	coracoid cartilage|corpus sterni|entosternal|infracoracoid|sterni ossa media
UBERON:3000763	epicoracoid bridge	procoracoid bridge
UBERON:3000767	pelvic girdle opening	
UBERON:3000771	acetabular depression	
UBERON:3000773	ilial ridge	ala ossis ilei
UBERON:3000774	ilial shaft	
UBERON:3000776	glenoid foramen	
UBERON:3000777	epicoracoid horn	
UBERON:3000778	supracoracoid foramen	foramen supracoracoideum
UBERON:3000779	pectoral fenestra	fenestra between procoracoid and coracoid
UBERON:3000780	incisura coracoidea	
UBERON:3000783	fovea capitis of humerus	
UBERON:3000784	ulnar condyle	medial condyle
UBERON:3000785	trochlear groove of humerus	
UBERON:3000786	fossa cubitalis ventralis	
UBERON:3000787	collum antibrachii	
UBERON:3000792	anterior ramus of cleithrum	
UBERON:3000799	cartilago paraglenoidalis	
UBERON:3000811	glenoid end of clavicle	extremitas glenoidalis
UBERON:3000813	sulcus pro cartilagine praecoracoidealis	
UBERON:3000814	glenoid head of coracoid	intumescentia glenoidalis
UBERON:3000815	sternal head of coracoid	pars epicoracoidealis
UBERON:3000816	margo fenestralis	
UBERON:3000817	margo posterior	
UBERON:3000818	margo anterior of scapula	
UBERON:3000819	margo clavicularis	
UBERON:3000820	margo posterior of scapula	
UBERON:3000821	margo suprascapularis	
UBERON:3000822	pars suprascapularis	
UBERON:3000823	sinus interglenoidalis	
UBERON:3000824	tenuitas cristaeformis	
UBERON:3000825	crista longitudinalis scapula	
UBERON:3000827	margo anterior of cleithrum	
UBERON:3000828	margo posterior of cleithrum	
UBERON:3000829	margo scapularis	
UBERON:3000830	margo vertebralis	
UBERON:3000831	spina acromioidea	
UBERON:3000832	anterior lamina recurvata	
UBERON:3000833	sinus dorsalis	
UBERON:3000834	posterior lamina recurvata	
UBERON:3000836	crista lateralis humeri	
UBERON:3000837	crista medialis humeri	
UBERON:3000839	crista radii	
UBERON:3000840	capitulum of radius	
UBERON:3000842	capitulum ulnae	
UBERON:3000844	sulcus longitudinalis	
UBERON:3000846	element Y of fore mesopodium	
UBERON:3000856	intercalary element of fore digit	
UBERON:3000859	foramen perforans carpi	
UBERON:3000862	pubo-ischium	
UBERON:3000865	epileon	
UBERON:3000866	agger limitans anterior of ilium	
UBERON:3000867	agger limitans anterior of ischium	
UBERON:3000869	ilial protuberance	dorsal protuberance|tuber superior
UBERON:3000870	preacetabular expansion	pars descendens ilei|ventral acetabular expansion
UBERON:3000871	fossula tuberis superioris	
UBERON:3000872	collum ilei	
UBERON:3000873	pars cylindriformis ilei	
UBERON:3000874	crista ischii	
UBERON:3000875	spina pelvis posterior	
UBERON:3000876	spina pelvis anterior	
UBERON:3000877	intumescentia bilateralis inferior	
UBERON:3000878	intumescentia bilateralis superior	
UBERON:3000879	incisura terminalis	
UBERON:3000880	crista hypertrophica ischium	
UBERON:3000882	interilial region	
UBERON:3000883	recessus coccygealis	
UBERON:3000884	epipubis	
UBERON:3000886	ypsiloid cartilage	abdominal sternum|cartilago epipubes|cartilago marsupial|cartilago ypsiloidea|cartilago ypsiloides
UBERON:3000894	femoral ridge	crista femoris
UBERON:3000896	foveal depression	
UBERON:3000898	trochanteric crest	
UBERON:3000903	tibial crest	
UBERON:3000904	apophysis distalis of tibiofibula	
UBERON:3000905	caput ossis cruris	
UBERON:3000906	sulcus pro musculo extensori cruris brevis	
UBERON:3000907	eminentia arcuata	
UBERON:3000908	sulcus distalis ossis cruris	
UBERON:3000909	sulcus proximalis ossis cruris	
UBERON:3000911	foramen nutritium exterius	
UBERON:3000916	apophysis proximalis	
UBERON:3000917	apophysis distalis of tibiale fibulare	
UBERON:3000921	element Y of hind mesopodium	
UBERON:3000922	prehallux skeleton	prehallux
UBERON:3000931	intercalary element of hind digit	
UBERON:3000934	foramen perforans tarsi	
UBERON:3000936	zonal element	
UBERON:3000937	prezonal element	
UBERON:3000938	postzonal element	
